branch_id,branch_code,month_number,month_name,tier,province,city,compliance_score,risk_score,exceptions_count
93,SMA093,7,July,Small,Saskatchewan,Prince Albert,89.33,8.68,3
93,SMA093,8,August,Small,Saskatchewan,Prince Albert,85.09,15.99,3
93,SMA093,9,September,Small,Saskatchewan,Prince Albert,85.28,15.23,4
93,SMA093,10,October,Small,Saskatchewan,Prince Albert,83.24,17.83,4
93,SMA093,11,November,Small,Saskatchewan,Prince Albert,82.77,18.37,4
93,SMA093,12,December,Small,Saskatchewan,Prince Albert,83.99,17.64,1
94,SMA094,1,January,Small,Quebec,Laval,88.52,11.81,1
94,SMA094,2,February,Small,Quebec,Laval,93.25,4.9,0
94,SMA094,3,March,Small,Quebec,Laval,91.93,7.43,3
94,SMA094,4,April,Small,Quebec,Laval,96.42,5.57,4
94,SMA094,5,May,Small,Quebec,Laval,91.8,7.73,3
94,SMA094,6,June,Small,Quebec,Laval,90.61,9.8,4
94,SMA094,7,July,Small,Quebec,Laval,87.86,12.76,1
94,SMA094,8,August,Small,Quebec,Laval,85.69,13.23,3
94,SMA094,9,September,Small,Quebec,Laval,84.18,15.18,1
94,SMA094,10,October,Small,Quebec,Laval,82.5,18.28,1
94,SMA094,11,November,Small,Quebec,Laval,83.6,15.96,1
94,SMA094,12,December,Small,Quebec,Laval,84.7,15.59,0
95,SMA095,1,January,Small,Nova Scotia,Dartmouth,86.73,13.05,1
95,SMA095,2,February,Small,Nova Scotia,Dartmouth,91.68,7.31,0
95,SMA095,3,March,Small,Nova Scotia,Dartmouth,95.39,5.08,2
95,SMA095,4,April,Small,Nova Scotia,Dartmouth,94.3,3.55,3
95,SMA095,5,May,Small,Nova Scotia,Dartmouth,91.12,8.53,2
95,SMA095,6,June,Small,Nova Scotia,Dartmouth,89.99,9.46,4
95,SMA095,7,July,Small,Nova Scotia,Dartmouth,89.13,10.28,2
95,SMA095,8,August,Small,Nova Scotia,Dartmouth,86.61,14.08,3
95,SMA095,9,September,Small,Nova Scotia,Dartmouth,82.37,15.37,2
95,SMA095,10,October,Small,Nova Scotia,Dartmouth,84.12,14.97,1
95,SMA095,11,November,Small,Nova Scotia,Dartmouth,82.86,15.1,3
95,SMA095,12,December,Small,Nova Scotia,Dartmouth,87.18,12.56,3
96,SMA096,1,January,Small,Northwest Territories,Yellowknife,85.78,15.31,2
96,SMA096,2,February,Small,Northwest Territories,Yellowknife,91.04,9.18,1
96,SMA096,3,March,Small,Northwest Territories,Yellowknife,93.97,7.05,3
96,SMA096,4,April,Small,Northwest Territories,Yellowknife,91.55,9.39,0
96,SMA096,5,May,Small,Northwest Territories,Yellowknife,93.64,7.9,1
96,SMA096,6,June,Small,Northwest Territories,Yellowknife,90.66,8.17,4
96,SMA096,7,July,Small,Northwest Territories,Yellowknife,85.43,15.87,3
96,SMA096,8,August,Small,Northwest Territories,Yellowknife,86.79,14.57,2
96,SMA096,9,September,Small,Northwest Territories,Yellowknife,83.47,15.63,4
96,SMA096,10,October,Small,Northwest Territories,Yellowknife,81.34,21.84,4
96,SMA096,11,November,Small,Northwest Territories,Yellowknife,83.89,15.48,2
96,SMA096,12,December,Small,Northwest Territories,Yellowknife,85.73,13.94,3
97,SMA097,1,January,Small,Northwest Territories,Yellowknife,86.36,13.61,2
97,SMA097,2,February,Small,Northwest Territories,Yellowknife,90.25,9.71,1
97,SMA097,3,March,Small,Northwest Territories,Yellowknife,92.34,8.38,4
97,SMA097,4,April,Small,Northwest Territories,Yellowknife,92.52,7.42,4
97,SMA097,5,May,Small,Northwest Territories,Yellowknife,91.09,7.69,4
97,SMA097,6,June,Small,Northwest Territories,Yellowknife,89.29,10.73,0
97,SMA097,7,July,Small,Northwest Territories,Yellowknife,86.51,16.48,3
97,SMA097,8,August,Small,Northwest Territories,Yellowknife,86.97,15.48,3
97,SMA097,9,September,Small,Northwest Territories,Yellowknife,83.67,14.48,2
97,SMA097,10,October,Small,Northwest Territories,Yellowknife,83.27,16.91,2
97,SMA097,11,November,Small,Northwest Territories,Yellowknife,84.1,16.11,1
97,SMA097,12,December,Small,Northwest Territories,Yellowknife,86.68,14.62,2
98,SMA098,1,January,Small,New Brunswick,Fredericton,88.09,12.8,1
98,SMA098,2,February,Small,New Brunswick,Fredericton,91.11,6.82,1
98,SMA098,3,March,Small,New Brunswick,Fredericton,92.95,6.32,0
98,SMA098,4,April,Small,New Brunswick,Fredericton,93.72,7.25,4
98,SMA098,5,May,Small,New Brunswick,Fredericton,93.27,5.46,1
98,SMA098,6,June,Small,New Brunswick,Fredericton,90.0,9.9,4
98,SMA098,7,July,Small,New Brunswick,Fredericton,88.12,11.75,1
98,SMA098,8,August,Small,New Brunswick,Fredericton,84.79,15.31,2
98,SMA098,9,September,Small,New Brunswick,Fredericton,83.52,15.25,0
98,SMA098,10,October,Small,New Brunswick,Fredericton,82.65,19.3,4
98,SMA098,11,November,Small,New Brunswick,Fredericton,83.84,16.79,3
98,SMA098,12,December,Small,New Brunswick,Fredericton,86.81,13.32,1
99,SMA099,1,January,Small,British Columbia,Kelowna,88.26,10.98,3
99,SMA099,2,February,Small,British Columbia,Kelowna,91.05,7.02,4
99,SMA099,3,March,Small,British Columbia,Kelowna,91.44,8.1,3
99,SMA099,4,April,Small,British Columbia,Kelowna,93.65,6.35,3
99,SMA099,5,May,Small,British Columbia,Kelowna,92.47,7.57,1
99,SMA099,6,June,Small,British Columbia,Kelowna,92.54,7.23,2
99,SMA099,7,July,Small,British Columbia,Kelowna,86.81,15.56,1
99,SMA099,8,August,Small,British Columbia,Kelowna,85.15,16.63,1
99,SMA099,9,September,Small,British Columbia,Kelowna,84.27,14.67,3
99,SMA099,10,October,Small,British Columbia,Kelowna,85.46,15.1,1
99,SMA099,11,November,Small,British Columbia,Kelowna,85.97,13.32,3
99,SMA099,12,December,Small,British Columbia,Kelowna,84.55,15.12,3
100,SMA100,1,January,Small,Prince Edward Island,Summerside,87.0,13.21,3
100,SMA100,2,February,Small,Prince Edward Island,Summerside,90.84,8.47,3
100,SMA100,3,March,Small,Prince Edward Island,Summerside,93.1,9.02,2
100,SMA100,4,April,Small,Prince Edward Island,Summerside,91.71,7.46,3
100,SMA100,5,May,Small,Prince Edward Island,Summerside,92.54,7.65,1
100,SMA100,6,June,Small,Prince Edward Island,Summerside,88.24,11.82,4
100,SMA100,7,July,Small,Prince Edward Island,Summerside,87.22,9.06,4
100,SMA100,8,August,Small,Prince Edward Island,Summerside,84.28,14.45,1
100,SMA100,9,September,Small,Prince Edward Island,Summerside,82.11,16.58,0
100,SMA100,10,October,Small,Prince Edward Island,Summerside,85.39,15.64,2
100,SMA100,11,November,Small,Prince Edward Island,Summerside,84.92,14.72,2
100,SMA100,12,December,Small,Prince Edward Island,Summerside,84.89,13.01,4
101,MED101,1,January,Medium,Northwest Territories,Yellowknife,90.22,9.17,0
101,MED101,2,February,Medium,Northwest Territories,Yellowknife,92.78,8.77,4
101,MED101,3,March,Medium,Northwest Territories,Yellowknife,94.73,5.11,2
101,MED101,4,April,Medium,Northwest Territories,Yellowknife,95.91,3.98,1
101,MED101,5,May,Medium,Northwest Territories,Yellowknife,95.87,3.82,4
101,MED101,6,June,Medium,Northwest Territories,Yellowknife,93.66,5.38,2
101,MED101,7,July,Medium,Northwest Territories,Yellowknife,91.26,8.85,3
101,MED101,8,August,Medium,Northwest Territories,Yellowknife,87.5,13.18,2
101,MED101,9,September,Medium,Northwest Territories,Yellowknife,84.51,15.33,1
101,MED101,10,October,Medium,Northwest Territories,Yellowknife,83.22,16.84,2
101,MED101,11,November,Medium,Northwest Territories,Yellowknife,85.33,14.08,3
101,MED101,12,December,Medium,Northwest Territories,Yellowknife,86.31,12.91,0
102,MED102,1,January,Medium,Prince Edward Island,Charlottetown,89.6,9.63,2
102,MED102,2,February,Medium,Prince Edward Island,Charlottetown,92.56,6.45,2
102,MED102,3,March,Medium,Prince Edward Island,Charlottetown,93.8,7.68,3
102,MED102,4,April,Medium,Prince Edward Island,Charlottetown,95.56,3.64,3
102,MED102,5,May,Medium,Prince Edward Island,Charlottetown,93.32,7.73,2
102,MED102,6,June,Medium,Prince Edward Island,Charlottetown,93.09,6.17,3
102,MED102,7,July,Medium,Prince Edward Island,Charlottetown,90.35,8.77,4
102,MED102,8,August,Medium,Prince Edward Island,Charlottetown,86.64,13.73,4
102,MED102,9,September,Medium,Prince Edward Island,Charlottetown,84.73,16.54,0
102,MED102,10,October,Medium,Prince Edward Island,Charlottetown,85.24,15.28,1
102,MED102,11,November,Medium,Prince Edward Island,Charlottetown,84.5,14.73,3
102,MED102,12,December,Medium,Prince Edward Island,Charlottetown,86.08,14.36,0
103,MED103,1,January,Medium,Newfoundland and Labrador,St. John's,89.65,9.52,1
103,MED103,2,February,Medium,Newfoundland and Labrador,St. John's,90.28,13.16,2
103,MED103,3,March,Medium,Newfoundland and Labrador,St. John's,92.46,7.54,0
103,MED103,4,April,Medium,Newfoundland and Labrador,St. John's,94.65,4.89,2
103,MED103,5,May,Medium,Newfoundland and Labrador,St. John's,94.35,3.48,2
103,MED103,6,June,Medium,Newfoundland and Labrador,St. John's,92.11,11.45,2
103,MED103,7,July,Medium,Newfoundland and Labrador,St. John's,90.13,10.07,3
103,MED103,8,August,Medium,Newfoundland and Labrador,St. John's,86.97,11.87,1
103,MED103,9,September,Medium,Newfoundland and Labrador,St. John's,86.97,11.78,1
103,MED103,10,October,Medium,Newfoundland and Labrador,St. John's,84.77,13.58,4
103,MED103,11,November,Medium,Newfoundland and Labrador,St. John's,85.8,12.19,2
103,MED103,12,December,Medium,Newfoundland and Labrador,St. John's,86.59,13.07,3
104,MED104,1,January,Medium,Prince Edward Island,Charlottetown,88.63,11.63,0
104,MED104,2,February,Medium,Prince Edward Island,Charlottetown,91.74,10.75,4
104,MED104,3,March,Medium,Prince Edward Island,Charlottetown,96.35,2.19,4
104,MED104,4,April,Medium,Prince Edward Island,Charlottetown,95.33,4.64,1
104,MED104,5,May,Medium,Prince Edward Island,Charlottetown,94.75,3.45,1
104,MED104,6,June,Medium,Prince Edward Island,Charlottetown,91.88,9.39,0
104,MED104,7,July,Medium,Prince Edward Island,Charlottetown,89.31,11.35,3
104,MED104,8,August,Medium,Prince Edward Island,Charlottetown,85.92,15.49,0
104,MED104,9,September,Medium,Prince Edward Island,Charlottetown,86.15,15.53,0
104,MED104,10,October,Medium,Prince Edward Island,Charlottetown,84.31,15.59,4
104,MED104,11,November,Medium,Prince Edward Island,Charlottetown,84.75,15.43,3
104,MED104,12,December,Medium,Prince Edward Island,Charlottetown,87.32,15.14,3
105,MED105,1,January,Medium,Northwest Territories,Yellowknife,88.57,10.75,2
105,MED105,2,February,Medium,Northwest Territories,Yellowknife,92.17,7.61,4
105,MED105,3,March,Medium,Northwest Territories,Yellowknife,93.19,6.36,2
105,MED105,4,April,Medium,Northwest Territories,Yellowknife,94.41,7.78,4
105,MED105,5,May,Medium,Northwest Territories,Yellowknife,94.97,4.71,4
105,MED105,6,June,Medium,Northwest Territories,Yellowknife,92.58,6.84,2
105,MED105,7,July,Medium,Northwest Territories,Yellowknife,90.97,8.58,4
105,MED105,8,August,Medium,Northwest Territories,Yellowknife,86.35,14.48,3
105,MED105,9,September,Medium,Northwest Territories,Yellowknife,85.44,15.02,1
105,MED105,10,October,Medium,Northwest Territories,Yellowknife,83.83,14.78,0
105,MED105,11,November,Medium,Northwest Territories,Yellowknife,85.59,16.77,1
105,MED105,12,December,Medium,Northwest Territories,Yellowknife,84.79,15.49,2
106,MED106,1,January,Medium,British Columbia,Burnaby,90.48,10.09,2
106,MED106,2,February,Medium,British Columbia,Burnaby,89.98,10.29,1
106,MED106,3,March,Medium,British Columbia,Burnaby,91.92,8.45,2
106,MED106,4,April,Medium,British Columbia,Burnaby,94.25,5.77,0
106,MED106,5,May,Medium,British Columbia,Burnaby,94.16,5.58,0
106,MED106,6,June,Medium,British Columbia,Burnaby,93.08,5.26,0
106,MED106,7,July,Medium,British Columbia,Burnaby,89.28,9.23,1
106,MED106,8,August,Medium,British Columbia,Burnaby,85.17,15.5,1
106,MED106,9,September,Medium,British Columbia,Burnaby,87.08,13.76,3
106,MED106,10,October,Medium,British Columbia,Burnaby,84.63,15.22,4
106,MED106,11,November,Medium,British Columbia,Burnaby,84.46,15.34,3
106,MED106,12,December,Medium,British Columbia,Burnaby,87.64,10.74,1
107,MED107,1,January,Medium,Nunavut,Iqaluit,89.34,7.97,0
107,MED107,2,February,Medium,Nunavut,Iqaluit,90.37,10.77,3
107,MED107,3,March,Medium,Nunavut,Iqaluit,96.75,2.21,1
107,MED107,4,April,Medium,Nunavut,Iqaluit,95.32,4.2,0
107,MED107,5,May,Medium,Nunavut,Iqaluit,96.37,4.86,3
107,MED107,6,June,Medium,Nunavut,Iqaluit,90.77,7.29,1
107,MED107,7,July,Medium,Nunavut,Iqaluit,90.39,7.84,4
107,MED107,8,August,Medium,Nunavut,Iqaluit,88.26,11.65,2
107,MED107,9,September,Medium,Nunavut,Iqaluit,84.65,14.74,3
107,MED107,10,October,Medium,Nunavut,Iqaluit,83.23,17.27,2
107,MED107,11,November,Medium,Nunavut,Iqaluit,85.08,16.62,3
107,MED107,12,December,Medium,Nunavut,Iqaluit,85.47,14.34,3
108,MED108,1,January,Medium,Nova Scotia,Halifax,90.41,9.54,2
108,MED108,2,February,Medium,Nova Scotia,Halifax,92.88,8.45,0
108,MED108,3,March,Medium,Nova Scotia,Halifax,94.2,7.72,2
108,MED108,4,April,Medium,Nova Scotia,Halifax,95.28,7.26,2
108,MED108,5,May,Medium,Nova Scotia,Halifax,95.79,3.27,4
108,MED108,6,June,Medium,Nova Scotia,Halifax,92.71,6.96,0
108,MED108,7,July,Medium,Nova Scotia,Halifax,90.98,10.17,1
108,MED108,8,August,Medium,Nova Scotia,Halifax,87.53,12.31,1
108,MED108,9,September,Medium,Nova Scotia,Halifax,85.6,13.11,3
108,MED108,10,October,Medium,Nova Scotia,Halifax,85.35,13.8,2
108,MED108,11,November,Medium,Nova Scotia,Halifax,84.95,13.9,3
108,MED108,12,December,Medium,Nova Scotia,Halifax,85.3,13.54,1
109,MED109,1,January,Medium,British Columbia,Kelowna,90.93,9.0,1
109,MED109,2,February,Medium,British Columbia,Kelowna,91.14,9.91,1
109,MED109,3,March,Medium,British Columbia,Kelowna,95.84,2.84,4
109,MED109,4,April,Medium,British Columbia,Kelowna,94.7,6.66,4
109,MED109,5,May,Medium,British Columbia,Kelowna,94.91,4.26,3
109,MED109,6,June,Medium,British Columbia,Kelowna,93.79,7.8,2
109,MED109,7,July,Medium,British Columbia,Kelowna,90.42,11.73,1
109,MED109,8,August,Medium,British Columbia,Kelowna,89.22,9.89,1
109,MED109,9,September,Medium,British Columbia,Kelowna,84.61,14.23,1
109,MED109,10,October,Medium,British Columbia,Kelowna,84.4,15.36,4
109,MED109,11,November,Medium,British Columbia,Kelowna,86.05,14.33,0
109,MED109,12,December,Medium,British Columbia,Kelowna,88.25,11.89,3
110,MED110,1,January,Medium,Ontario,Windsor,89.57,9.06,2
110,MED110,2,February,Medium,Ontario,Windsor,94.13,4.45,4
110,MED110,3,March,Medium,Ontario,Windsor,93.36,5.59,1
110,MED110,4,April,Medium,Ontario,Windsor,95.07,5.56,1
110,MED110,5,May,Medium,Ontario,Windsor,93.26,5.7,0
110,MED110,6,June,Medium,Ontario,Windsor,93.63,6.3,3
110,MED110,7,July,Medium,Ontario,Windsor,91.54,10.32,2
110,MED110,8,August,Medium,Ontario,Windsor,88.18,9.44,1
110,MED110,9,September,Medium,Ontario,Windsor,85.35,16.85,0
110,MED110,10,October,Medium,Ontario,Windsor,85.62,14.53,0
110,MED110,11,November,Medium,Ontario,Windsor,85.31,14.77,4
110,MED110,12,December,Medium,Ontario,Windsor,87.88,13.17,2
111,MED111,1,January,Medium,Yukon,Whitehorse,88.48,11.2,4
111,MED111,2,February,Medium,Yukon,Whitehorse,91.68,9.23,1
111,MED111,3,March,Medium,Yukon,Whitehorse,94.3,6.33,3
111,MED111,4,April,Medium,Yukon,Whitehorse,95.85,4.51,0
111,MED111,5,May,Medium,Yukon,Whitehorse,93.16,5.29,2
111,MED111,6,June,Medium,Yukon,Whitehorse,94.15,4.82,1
111,MED111,7,July,Medium,Yukon,Whitehorse,91.34,8.27,3
111,MED111,8,August,Medium,Yukon,Whitehorse,89.57,9.91,2
111,MED111,9,September,Medium,Yukon,Whitehorse,85.4,14.36,2
111,MED111,10,October,Medium,Yukon,Whitehorse,85.21,13.45,3
111,MED111,11,November,Medium,Yukon,Whitehorse,86.53,14.55,1
111,MED111,12,December,Medium,Yukon,Whitehorse,86.93,14.2,2
112,MED112,1,January,Medium,Nova Scotia,Sydney,90.7,10.33,2
112,MED112,2,February,Medium,Nova Scotia,Sydney,91.38,8.66,3
112,MED112,3,March,Medium,Nova Scotia,Sydney,96.99,1.92,2
112,MED112,4,April,Medium,Nova Scotia,Sydney,97.25,0.65,2
112,MED112,5,May,Medium,Nova Scotia,Sydney,92.97,6.1,4
112,MED112,6,June,Medium,Nova Scotia,Sydney,92.12,8.17,1
112,MED112,7,July,Medium,Nova Scotia,Sydney,91.86,7.34,1
112,MED112,8,August,Medium,Nova Scotia,Sydney,87.0,13.85,4
112,MED112,9,September,Medium,Nova Scotia,Sydney,85.23,14.34,0
112,MED112,10,October,Medium,Nova Scotia,Sydney,84.9,14.75,0
112,MED112,11,November,Medium,Nova Scotia,Sydney,86.07,15.77,2
112,MED112,12,December,Medium,Nova Scotia,Sydney,88.34,11.75,1
113,MED113,1,January,Medium,Saskatchewan,Regina,92.2,6.7,3
113,MED113,2,February,Medium,Saskatchewan,Regina,91.76,9.48,1
113,MED113,3,March,Medium,Saskatchewan,Regina,94.4,6.05,1
113,MED113,4,April,Medium,Saskatchewan,Regina,94.53,6.67,1
113,MED113,5,May,Medium,Saskatchewan,Regina,93.32,6.79,0
113,MED113,6,June,Medium,Saskatchewan,Regina,92.59,7.13,3
113,MED113,7,July,Medium,Saskatchewan,Regina,90.48,8.87,1
113,MED113,8,August,Medium,Saskatchewan,Regina,88.05,11.69,1
113,MED113,9,September,Medium,Saskatchewan,Regina,85.11,16.45,3
113,MED113,10,October,Medium,Saskatchewan,Regina,82.51,19.37,4
113,MED113,11,November,Medium,Saskatchewan,Regina,85.31,13.58,4
113,MED113,12,December,Medium,Saskatchewan,Regina,87.32,10.68,1
114,MED114,1,January,Medium,New Brunswick,Fredericton,92.3,6.33,0
114,MED114,2,February,Medium,New Brunswick,Fredericton,93.27,5.49,3
114,MED114,3,March,Medium,New Brunswick,Fredericton,92.12,7.26,4
114,MED114,4,April,Medium,New Brunswick,Fredericton,97.45,1.92,2
114,MED114,5,May,Medium,New Brunswick,Fredericton,96.33,2.9,0
114,MED114,6,June,Medium,New Brunswick,Fredericton,92.89,6.81,4
114,MED114,7,July,Medium,New Brunswick,Fredericton,91.77,7.59,3
114,MED114,8,August,Medium,New Brunswick,Fredericton,86.59,14.29,1
114,MED114,9,September,Medium,New Brunswick,Fredericton,83.93,16.44,1
114,MED114,10,October,Medium,New Brunswick,Fredericton,83.28,17.72,4
114,MED114,11,November,Medium,New Brunswick,Fredericton,86.21,16.37,4
114,MED114,12,December,Medium,New Brunswick,Fredericton,88.27,12.29,3
115,MED115,1,January,Medium,Yukon,Whitehorse,90.37,9.89,3
115,MED115,2,February,Medium,Yukon,Whitehorse,94.17,9.21,0
115,MED115,3,March,Medium,Yukon,Whitehorse,95.13,6.19,4
115,MED115,4,April,Medium,Yukon,Whitehorse,97.95,0.99,1
115,MED115,5,May,Medium,Yukon,Whitehorse,93.27,6.23,0
115,MED115,6,June,Medium,Yukon,Whitehorse,94.21,6.82,3
115,MED115,7,July,Medium,Yukon,Whitehorse,90.52,8.62,1
115,MED115,8,August,Medium,Yukon,Whitehorse,86.68,15.33,0
115,MED115,9,September,Medium,Yukon,Whitehorse,86.44,13.42,0
115,MED115,10,October,Medium,Yukon,Whitehorse,84.8,14.91,0
115,MED115,11,November,Medium,Yukon,Whitehorse,85.49,14.65,0
115,MED115,12,December,Medium,Yukon,Whitehorse,86.37,12.7,0
116,MED116,1,January,Medium,Nunavut,Iqaluit,89.8,10.4,1
116,MED116,2,February,Medium,Nunavut,Iqaluit,91.96,10.49,0
116,MED116,3,March,Medium,Nunavut,Iqaluit,93.06,7.38,2
116,MED116,4,April,Medium,Nunavut,Iqaluit,94.81,4.05,0
116,MED116,5,May,Medium,Nunavut,Iqaluit,93.01,6.62,3
116,MED116,6,June,Medium,Nunavut,Iqaluit,94.89,4.94,3
116,MED116,7,July,Medium,Nunavut,Iqaluit,91.1,8.41,1
116,MED116,8,August,Medium,Nunavut,Iqaluit,87.26,11.54,2
116,MED116,9,September,Medium,Nunavut,Iqaluit,85.51,14.51,4
116,MED116,10,October,Medium,Nunavut,Iqaluit,84.44,16.76,3
116,MED116,11,November,Medium,Nunavut,Iqaluit,84.82,16.67,3
116,MED116,12,December,Medium,Nunavut,Iqaluit,86.21,14.14,3
117,MED117,1,January,Medium,Manitoba,Brandon,91.51,8.9,4
117,MED117,2,February,Medium,Manitoba,Brandon,92.19,7.33,1
117,MED117,3,March,Medium,Manitoba,Brandon,94.84,4.42,4
117,MED117,4,April,Medium,Manitoba,Brandon,94.31,7.29,2
117,MED117,5,May,Medium,Manitoba,Brandon,92.8,5.5,4
117,MED117,6,June,Medium,Manitoba,Brandon,91.79,8.78,1
117,MED117,7,July,Medium,Manitoba,Brandon,89.49,9.54,3
117,MED117,8,August,Medium,Manitoba,Brandon,86.92,11.3,2
117,MED117,9,September,Medium,Manitoba,Brandon,83.79,14.75,0
117,MED117,10,October,Medium,Manitoba,Brandon,85.26,11.99,2
117,MED117,11,November,Medium,Manitoba,Brandon,84.69,15.15,1
117,MED117,12,December,Medium,Manitoba,Brandon,88.05,13.14,3
118,MED118,1,January,Medium,Northwest Territories,Yellowknife,89.3,11.07,1
118,MED118,2,February,Medium,Northwest Territories,Yellowknife,90.9,10.15,1
118,MED118,3,March,Medium,Northwest Territories,Yellowknife,93.32,6.89,4
118,MED118,4,April,Medium,Northwest Territories,Yellowknife,96.02,5.64,1
118,MED118,5,May,Medium,Northwest Territories,Yellowknife,94.5,5.6,4
118,MED118,6,June,Medium,Northwest Territories,Yellowknife,92.23,8.13,1
118,MED118,7,July,Medium,Northwest Territories,Yellowknife,90.49,10.37,1
118,MED118,8,August,Medium,Northwest Territories,Yellowknife,84.79,14.77,0
118,MED118,9,September,Medium,Northwest Territories,Yellowknife,85.67,13.08,3
118,MED118,10,October,Medium,Northwest Territories,Yellowknife,83.98,15.94,0
118,MED118,11,November,Medium,Northwest Territories,Yellowknife,85.38,13.93,0
118,MED118,12,December,Medium,Northwest Territories,Yellowknife,86.2,12.71,1
119,MED119,1,January,Medium,British Columbia,Kelowna,88.76,10.02,1
119,MED119,2,February,Medium,British Columbia,Kelowna,93.98,5.77,1
119,MED119,3,March,Medium,British Columbia,Kelowna,93.63,7.87,1
119,MED119,4,April,Medium,British Columbia,Kelowna,96.03,4.1,2
119,MED119,5,May,Medium,British Columbia,Kelowna,95.65,4.09,4
119,MED119,6,June,Medium,British Columbia,Kelowna,92.59,6.2,4
119,MED119,7,July,Medium,British Columbia,Kelowna,89.43,10.54,2
119,MED119,8,August,Medium,British Columbia,Kelowna,85.82,13.01,2
119,MED119,9,September,Medium,British Columbia,Kelowna,86.34,14.3,2
119,MED119,10,October,Medium,British Columbia,Kelowna,85.88,15.18,1
119,MED119,11,November,Medium,British Columbia,Kelowna,85.33,14.18,3
119,MED119,12,December,Medium,British Columbia,Kelowna,85.77,13.65,1
120,MED120,1,January,Medium,Northwest Territories,Yellowknife,88.95,10.38,1
120,MED120,2,February,Medium,Northwest Territories,Yellowknife,92.46,7.09,1
120,MED120,3,March,Medium,Northwest Territories,Yellowknife,95.42,4.05,4
120,MED120,4,April,Medium,Northwest Territories,Yellowknife,95.75,4.42,3
