employee_id,branch_id,branch_code,role,tier,month_number,month_name,lending_actual,investing_actual,banking_units_actual,lei_actual
410,69,SMA069,Advisor,Small,3,March,1962.13,1594.91,473.77,4.23
410,69,SMA069,Advisor,Small,4,April,1808.39,1481.0,433.92,4.07
410,69,SMA069,Advisor,Small,5,May,2022.8,1394.82,456.88,4.14
410,69,SMA069,Advisor,Small,6,June,1951.72,1357.17,461.56,3.81
410,69,SMA069,Advisor,Small,7,July,1888.59,1341.83,431.33,3.89
410,69,SMA069,Advisor,Small,8,August,1811.33,1289.9,408.43,3.7
410,69,SMA069,Advisor,Small,9,September,1804.87,1344.83,408.14,3.71
410,69,SMA069,Advisor,Small,10,October,1746.85,1226.18,365.62,3.49
410,69,SMA069,Advisor,Small,11,November,1598.8,1406.41,392.53,3.81
410,69,SMA069,Advisor,Small,12,December,1852.39,1382.01,413.03,3.62
411,69,SMA069,Advisor,Small,1,January,1865.54,1401.1,407.55,3.88
411,69,SMA069,Advisor,Small,2,February,1859.17,1363.08,437.98,4.11
411,69,SMA069,Advisor,Small,3,March,1982.37,1566.18,469.4,4.22
411,69,SMA069,Advisor,Small,4,April,2002.36,1557.58,441.8,4.05
411,69,SMA069,Advisor,Small,5,May,1819.09,1526.88,447.08,4.16
411,69,SMA069,Advisor,Small,6,June,1890.79,1541.12,443.26,3.9
411,69,SMA069,Advisor,Small,7,July,1711.21,1389.83,435.09,3.82
411,69,SMA069,Advisor,Small,8,August,1682.21,1445.62,390.81,3.66
411,69,SMA069,Advisor,Small,9,September,1791.58,1321.14,405.77,3.72
411,69,SMA069,Advisor,Small,10,October,1646.82,1374.93,404.66,3.48
411,69,SMA069,Advisor,Small,11,November,1723.89,1264.59,398.98,3.76
411,69,SMA069,Advisor,Small,12,December,1665.05,1399.26,414.67,3.83
412,69,SMA069,Teller,Small,1,January,0.0,0.0,584.18,3.75
412,69,SMA069,Teller,Small,2,February,0.0,0.0,564.72,3.81
412,69,SMA069,Teller,Small,3,March,0.0,0.0,570.96,3.79
412,69,SMA069,Teller,Small,4,April,0.0,0.0,613.71,4.21
412,69,SMA069,Teller,Small,5,May,0.0,0.0,602.82,4.04
412,69,SMA069,Teller,Small,6,June,0.0,0.0,576.29,3.86
412,69,SMA069,Teller,Small,7,July,0.0,0.0,539.99,3.81
412,69,SMA069,Teller,Small,8,August,0.0,0.0,520.6,3.72
412,69,SMA069,Teller,Small,9,September,0.0,0.0,529.03,3.55
412,69,SMA069,Teller,Small,10,October,0.0,0.0,538.75,3.67
412,69,SMA069,Teller,Small,11,November,0.0,0.0,530.72,3.51
412,69,SMA069,Teller,Small,12,December,0.0,0.0,513.37,3.75
413,69,SMA069,Teller,Small,1,January,0.0,0.0,568.09,3.83
413,69,SMA069,Teller,Small,2,February,0.0,0.0,577.15,4.12
413,69,SMA069,Teller,Small,3,March,0.0,0.0,586.04,4.02
413,69,SMA069,Teller,Small,4,April,0.0,0.0,593.32,4.04
413,69,SMA069,Teller,Small,5,May,0.0,0.0,575.94,4.1
413,69,SMA069,Teller,Small,6,June,0.0,0.0,617.69,3.91
413,69,SMA069,Teller,Small,7,July,0.0,0.0,559.07,3.8
413,69,SMA069,Teller,Small,8,August,0.0,0.0,547.83,3.54
413,69,SMA069,Teller,Small,9,September,0.0,0.0,544.39,3.74
413,69,SMA069,Teller,Small,10,October,0.0,0.0,478.2,3.6
413,69,SMA069,Teller,Small,11,November,0.0,0.0,515.92,3.52
413,69,SMA069,Teller,Small,12,December,0.0,0.0,576.15,3.45
414,69,SMA069,Teller,Small,1,January,0.0,0.0,530.81,3.58
414,69,SMA069,Teller,Small,2,February,0.0,0.0,599.62,3.95
414,69,SMA069,Teller,Small,3,March,0.0,0.0,567.0,3.92
414,69,SMA069,Teller,Small,4,April,0.0,0.0,641.49,3.82
414,69,SMA069,Teller,Small,5,May,0.0,0.0,610.99,3.72
414,69,SMA069,Teller,Small,6,June,0.0,0.0,565.49,3.99
414,69,SMA069,Teller,Small,7,July,0.0,0.0,537.7,3.91
414,69,SMA069,Teller,Small,8,August,0.0,0.0,528.42,3.53
414,69,SMA069,Teller,Small,9,September,0.0,0.0,523.23,3.74
414,69,SMA069,Teller,Small,10,October,0.0,0.0,494.84,3.67
414,69,SMA069,Teller,Small,11,November,0.0,0.0,545.92,3.45
414,69,SMA069,Teller,Small,12,December,0.0,0.0,550.41,3.74
415,70,SMA070,Manager,Small,1,January,2645.69,1831.05,593.44,4.08
415,70,SMA070,Manager,Small,2,February,2720.41,1991.23,659.51,4.01
415,70,SMA070,Manager,Small,3,March,2846.83,1739.1,628.69,4.31
415,70,SMA070,Manager,Small,4,April,2823.91,2070.97,659.64,4.21
415,70,SMA070,Manager,Small,5,May,2502.91,1998.66,680.07,4.29
415,70,SMA070,Manager,Small,6,June,2507.22,1859.65,599.98,4.22
415,70,SMA070,Manager,Small,7,July,2638.76,1752.54,555.53,4.02
415,70,SMA070,Manager,Small,8,August,2431.66,1585.08,570.77,3.9
415,70,SMA070,Manager,Small,9,September,2447.81,1757.16,568.08,3.66
415,70,SMA070,Manager,Small,10,October,2424.18,1760.26,565.75,3.82
415,70,SMA070,Manager,Small,11,November,2212.48,1845.66,573.2,3.85
415,70,SMA070,Manager,Small,12,December,2492.83,1792.96,584.02,3.91
416,70,SMA070,Advisor,Small,1,January,1896.83,1487.72,406.18,3.92
416,70,SMA070,Advisor,Small,2,February,1790.49,1522.42,430.15,4.18
416,70,SMA070,Advisor,Small,3,March,1948.25,1524.64,423.53,4.1
416,70,SMA070,Advisor,Small,4,April,1868.03,1587.42,471.01,4.29
416,70,SMA070,Advisor,Small,5,May,1852.88,1421.82,435.24,4.07
416,70,SMA070,Advisor,Small,6,June,1900.86,1543.45,448.91,4.02
416,70,SMA070,Advisor,Small,7,July,1954.72,1498.29,444.14,3.65
416,70,SMA070,Advisor,Small,8,August,1767.65,1341.87,402.07,3.83
416,70,SMA070,Advisor,Small,9,September,1817.63,1259.2,387.92,3.76
416,70,SMA070,Advisor,Small,10,October,1568.04,1295.12,391.4,3.7
416,70,SMA070,Advisor,Small,11,November,1677.93,1287.57,399.66,3.76
416,70,SMA070,Advisor,Small,12,December,1900.82,1436.75,394.07,3.67
417,70,SMA070,Advisor,Small,1,January,1764.04,1456.93,419.42,3.93
417,70,SMA070,Advisor,Small,2,February,1794.12,1440.64,467.6,4.01
417,70,SMA070,Advisor,Small,3,March,1969.83,1492.45,462.5,4.18
417,70,SMA070,Advisor,Small,4,April,1865.25,1565.29,418.53,3.82
417,70,SMA070,Advisor,Small,5,May,1809.0,1432.14,435.82,4.38
417,70,SMA070,Advisor,Small,6,June,1973.24,1398.62,437.97,3.76
417,70,SMA070,Advisor,Small,7,July,1777.33,1420.36,426.27,3.9
417,70,SMA070,Advisor,Small,8,August,1757.29,1288.58,425.77,3.62
417,70,SMA070,Advisor,Small,9,September,1672.3,1327.86,403.76,3.73
417,70,SMA070,Advisor,Small,10,October,1725.1,1228.35,402.49,3.69
417,70,SMA070,Advisor,Small,11,November,1606.09,1372.1,410.8,3.71
417,70,SMA070,Advisor,Small,12,December,1885.77,1393.9,403.26,3.88
418,70,SMA070,Teller,Small,1,January,0.0,0.0,559.13,4.02
418,70,SMA070,Teller,Small,2,February,0.0,0.0,566.34,3.89
418,70,SMA070,Teller,Small,3,March,0.0,0.0,577.9,3.95
418,70,SMA070,Teller,Small,4,April,0.0,0.0,617.13,4.16
418,70,SMA070,Teller,Small,5,May,0.0,0.0,577.79,4.16
418,70,SMA070,Teller,Small,6,June,0.0,0.0,607.4,4.12
418,70,SMA070,Teller,Small,7,July,0.0,0.0,533.52,3.8
418,70,SMA070,Teller,Small,8,August,0.0,0.0,528.95,3.79
418,70,SMA070,Teller,Small,9,September,0.0,0.0,558.2,3.75
418,70,SMA070,Teller,Small,10,October,0.0,0.0,565.63,3.43
418,70,SMA070,Teller,Small,11,November,0.0,0.0,578.16,3.56
418,70,SMA070,Teller,Small,12,December,0.0,0.0,571.43,3.61
419,70,SMA070,Teller,Small,1,January,0.0,0.0,548.09,3.7
419,70,SMA070,Teller,Small,2,February,0.0,0.0,581.1,3.91
419,70,SMA070,Teller,Small,3,March,0.0,0.0,619.05,4.06
419,70,SMA070,Teller,Small,4,April,0.0,0.0,588.26,4.27
419,70,SMA070,Teller,Small,5,May,0.0,0.0,592.87,3.86
419,70,SMA070,Teller,Small,6,June,0.0,0.0,593.27,3.69
419,70,SMA070,Teller,Small,7,July,0.0,0.0,544.92,3.55
419,70,SMA070,Teller,Small,8,August,0.0,0.0,562.68,3.59
419,70,SMA070,Teller,Small,9,September,0.0,0.0,525.03,3.56
419,70,SMA070,Teller,Small,10,October,0.0,0.0,533.37,3.55
419,70,SMA070,Teller,Small,11,November,0.0,0.0,548.9,3.58
419,70,SMA070,Teller,Small,12,December,0.0,0.0,530.57,3.46
420,70,SMA070,Teller,Small,1,January,0.0,0.0,548.26,3.66
420,70,SMA070,Teller,Small,2,February,0.0,0.0,559.36,3.71
420,70,SMA070,Teller,Small,3,March,0.0,0.0,611.87,4.09
420,70,SMA070,Teller,Small,4,April,0.0,0.0,574.13,3.87
420,70,SMA070,Teller,Small,5,May,0.0,0.0,578.82,3.96
420,70,SMA070,Teller,Small,6,June,0.0,0.0,546.8,3.99
420,70,SMA070,Teller,Small,7,July,0.0,0.0,555.64,3.78
420,70,SMA070,Teller,Small,8,August,0.0,0.0,525.48,3.55
420,70,SMA070,Teller,Small,9,September,0.0,0.0,546.6,3.42
420,70,SMA070,Teller,Small,10,October,0.0,0.0,545.25,3.61
420,70,SMA070,Teller,Small,11,November,0.0,0.0,554.05,3.73
420,70,SMA070,Teller,Small,12,December,0.0,0.0,541.19,3.79
421,71,SMA071,Manager,Small,1,January,2455.93,1822.43,578.06,4.19
421,71,SMA071,Manager,Small,2,February,2516.33,1995.64,643.36,4.0
421,71,SMA071,Manager,Small,3,March,2617.1,1766.74,627.17,4.01
421,71,SMA071,Manager,Small,4,April,2620.6,1912.8,620.09,4.55
421,71,SMA071,Manager,Small,5,May,2447.19,2036.46,647.59,4.13
421,71,SMA071,Manager,Small,6,June,2725.69,1909.6,591.53,4.28
421,71,SMA071,Manager,Small,7,July,2472.97,1884.83,555.97,3.75
421,71,SMA071,Manager,Small,8,August,2376.02,1647.04,591.14,4.0
421,71,SMA071,Manager,Small,9,September,2513.64,1640.08,582.09,3.81
421,71,SMA071,Manager,Small,10,October,2339.32,1637.26,519.67,3.85
421,71,SMA071,Manager,Small,11,November,2550.33,1655.79,541.29,3.76
421,71,SMA071,Manager,Small,12,December,2546.0,1633.14,583.33,3.79
422,71,SMA071,Advisor,Small,1,January,1810.88,1411.45,385.87,4.08
422,71,SMA071,Advisor,Small,2,February,1903.66,1351.82,415.61,4.04
422,71,SMA071,Advisor,Small,3,March,2017.72,1572.58,439.08,4.16
422,71,SMA071,Advisor,Small,4,April,2054.12,1575.54,459.69,4.14
422,71,SMA071,Advisor,Small,5,May,1984.53,1558.63,425.68,4.16
422,71,SMA071,Advisor,Small,6,June,1910.73,1431.3,431.8,4.09
422,71,SMA071,Advisor,Small,7,July,1907.64,1339.84,419.14,3.8
422,71,SMA071,Advisor,Small,8,August,1853.86,1303.42,404.91,3.85
422,71,SMA071,Advisor,Small,9,September,1724.88,1355.25,402.7,3.63
422,71,SMA071,Advisor,Small,10,October,1755.34,1335.35,410.23,3.64
422,71,SMA071,Advisor,Small,11,November,1855.24,1372.26,367.96,3.69
422,71,SMA071,Advisor,Small,12,December,1676.25,1357.88,409.54,3.88
423,71,SMA071,Advisor,Small,1,January,1907.79,1292.94,442.47,3.97
423,71,SMA071,Advisor,Small,2,February,1847.44,1409.23,455.63,4.2
423,71,SMA071,Advisor,Small,3,March,1868.63,1551.87,441.11,4.24
423,71,SMA071,Advisor,Small,4,April,1918.61,1503.96,437.28,3.96
423,71,SMA071,Advisor,Small,5,May,1863.46,1494.97,404.12,4.21
423,71,SMA071,Advisor,Small,6,June,1715.06,1543.2,423.91,4.14
423,71,SMA071,Advisor,Small,7,July,1769.11,1306.31,450.51,4.08
423,71,SMA071,Advisor,Small,8,August,1774.36,1249.37,380.8,4.02
423,71,SMA071,Advisor,Small,9,September,1741.26,1347.55,394.26,3.52
423,71,SMA071,Advisor,Small,10,October,1603.52,1280.45,426.77,3.5
423,71,SMA071,Advisor,Small,11,November,1656.25,1356.81,380.97,3.6
423,71,SMA071,Advisor,Small,12,December,1806.65,1244.74,413.87,3.85
424,71,SMA071,Teller,Small,1,January,0.0,0.0,520.98,3.85
424,71,SMA071,Teller,Small,2,February,0.0,0.0,587.78,3.78
424,71,SMA071,Teller,Small,3,March,0.0,0.0,613.06,3.79
424,71,SMA071,Teller,Small,4,April,0.0,0.0,549.06,4.28
424,71,SMA071,Teller,Small,5,May,0.0,0.0,568.91,3.82
424,71,SMA071,Teller,Small,6,June,0.0,0.0,571.62,4.04
424,71,SMA071,Teller,Small,7,July,0.0,0.0,586.88,3.87
424,71,SMA071,Teller,Small,8,August,0.0,0.0,571.3,3.93
424,71,SMA071,Teller,Small,9,September,0.0,0.0,519.4,3.74
424,71,SMA071,Teller,Small,10,October,0.0,0.0,508.57,3.49
424,71,SMA071,Teller,Small,11,November,0.0,0.0,520.02,3.72
424,71,SMA071,Teller,Small,12,December,0.0,0.0,557.69,3.69
425,71,SMA071,Teller,Small,1,January,0.0,0.0,545.18,3.88
425,71,SMA071,Teller,Small,2,February,0.0,0.0,559.94,3.72
425,71,SMA071,Teller,Small,3,March,0.0,0.0,584.9,4.13
425,71,SMA071,Teller,Small,4,April,0.0,0.0,587.77,4.1
425,71,SMA071,Teller,Small,5,May,0.0,0.0,604.94,4.07
425,71,SMA071,Teller,Small,6,June,0.0,0.0,544.89,3.84
425,71,SMA071,Teller,Small,7,July,0.0,0.0,561.65,3.88
425,71,SMA071,Teller,Small,8,August,0.0,0.0,532.0,3.63
425,71,SMA071,Teller,Small,9,September,0.0,0.0,519.75,3.72
425,71,SMA071,Teller,Small,10,October,0.0,0.0,555.73,3.43
425,71,SMA071,Teller,Small,11,November,0.0,0.0,512.88,3.49
425,71,SMA071,Teller,Small,12,December,0.0,0.0,577.96,3.82
426,71,SMA071,Teller,Small,1,January,0.0,0.0,518.21,3.93
426,71,SMA071,Teller,Small,2,February,0.0,0.0,620.86,4.0
426,71,SMA071,Teller,Small,3,March,0.0,0.0,579.52,4.03
426,71,SMA071,Teller,Small,4,April,0.0,0.0,579.02,4.07
426,71,SMA071,Teller,Small,5,May,0.0,0.0,618.47,3.89
426,71,SMA071,Teller,Small,6,June,0.0,0.0,589.78,3.74
426,71,SMA071,Teller,Small,7,July,0.0,0.0,586.28,3.78
426,71,SMA071,Teller,Small,8,August,0.0,0.0,532.7,3.7
426,71,SMA071,Teller,Small,9,September,0.0,0.0,528.42,3.72
426,71,SMA071,Teller,Small,10,October,0.0,0.0,529.35,3.56
426,71,SMA071,Teller,Small,11,November,0.0,0.0,526.2,3.66
426,71,SMA071,Teller,Small,12,December,0.0,0.0,560.31,3.7
427,72,SMA072,Manager,Small,1,January,2487.63,1751.11,638.91,4.09
427,72,SMA072,Manager,Small,2,February,2540.07,1862.18,621.1,4.16
427,72,SMA072,Manager,Small,3,March,2537.47,1875.61,609.56,4.36
427,72,SMA072,Manager,Small,4,April,2608.95,2035.93,593.2,4.36
427,72,SMA072,Manager,Small,5,May,2771.44,1939.78,604.37,4.2
427,72,SMA072,Manager,Small,6,June,2535.95,1772.97,609.36,4.27
427,72,SMA072,Manager,Small,7,July,2653.07,1668.64,567.37,4.29
427,72,SMA072,Manager,Small,8,August,2505.97,1799.26,621.33,3.99
427,72,SMA072,Manager,Small,9,September,2438.86,1624.26,605.74,3.74
427,72,SMA072,Manager,Small,10,October,2446.94,1688.51,523.25,3.78
427,72,SMA072,Manager,Small,11,November,2344.3,1802.7,611.39,3.72
427,72,SMA072,Manager,Small,12,December,2551.15,1738.85,586.92,3.64
428,72,SMA072,Advisor,Small,1,January,1961.59,1392.67,441.92,3.69
428,72,SMA072,Advisor,Small,2,February,2007.8,1342.66,439.69,3.93
428,72,SMA072,Advisor,Small,3,March,1976.98,1486.1,422.23,4.14
428,72,SMA072,Advisor,Small,4,April,2032.58,1478.86,462.07,4.09
428,72,SMA072,Advisor,Small,5,May,1719.54,1453.53,461.33,4.3
428,72,SMA072,Advisor,Small,6,June,1926.48,1494.53,402.17,3.91
428,72,SMA072,Advisor,Small,7,July,1871.18,1387.9,448.21,3.73
428,72,SMA072,Advisor,Small,8,August,1682.09,1379.51,376.66,3.94
428,72,SMA072,Advisor,Small,9,September,1752.93,1333.75,432.95,3.53
428,72,SMA072,Advisor,Small,10,October,1753.07,1256.66,392.87,3.63
428,72,SMA072,Advisor,Small,11,November,1737.33,1305.86,383.67,3.57
428,72,SMA072,Advisor,Small,12,December,1756.17,1299.71,386.68,3.7
429,72,SMA072,Advisor,Small,1,January,1846.63,1400.23,431.3,3.75
429,72,SMA072,Advisor,Small,2,February,1963.98,1371.41,445.68,4.23
429,72,SMA072,Advisor,Small,3,March,1977.2,1555.25,456.92,3.96
429,72,SMA072,Advisor,Small,4,April,1974.51,1585.17,417.1,4.31
429,72,SMA072,Advisor,Small,5,May,1902.31,1530.41,443.52,4.12
429,72,SMA072,Advisor,Small,6,June,1823.58,1506.11,424.64,3.8
429,72,SMA072,Advisor,Small,7,July,1818.19,1442.22,426.23,4.19
429,72,SMA072,Advisor,Small,8,August,1680.68,1330.65,388.73,3.63
429,72,SMA072,Advisor,Small,9,September,1715.35,1222.19,407.6,3.57
429,72,SMA072,Advisor,Small,10,October,1556.3,1418.78,387.91,3.85
429,72,SMA072,Advisor,Small,11,November,1630.63,1249.28,372.45,3.64
429,72,SMA072,Advisor,Small,12,December,1764.08,1466.04,398.79,3.57
430,72,SMA072,Teller,Small,1,January,0.0,0.0,570.17,3.99
430,72,SMA072,Teller,Small,2,February,0.0,0.0,585.14,4.0
430,72,SMA072,Teller,Small,3,March,0.0,0.0,603.96,4.08
430,72,SMA072,Teller,Small,4,April,0.0,0.0,579.55,3.87
430,72,SMA072,Teller,Small,5,May,0.0,0.0,568.7,4.03
430,72,SMA072,Teller,Small,6,June,0.0,0.0,565.3,4.07
430,72,SMA072,Teller,Small,7,July,0.0,0.0,591.82,3.75
430,72,SMA072,Teller,Small,8,August,0.0,0.0,542.58,3.67
430,72,SMA072,Teller,Small,9,September,0.0,0.0,538.09,3.72
430,72,SMA072,Teller,Small,10,October,0.0,0.0,532.11,3.57
430,72,SMA072,Teller,Small,11,November,0.0,0.0,552.73,3.58
430,72,SMA072,Teller,Small,12,December,0.0,0.0,536.31,3.74
431,72,SMA072,Teller,Small,1,January,0.0,0.0,574.16,4.02
431,72,SMA072,Teller,Small,2,February,0.0,0.0,586.53,3.85
431,72,SMA072,Teller,Small,3,March,0.0,0.0,568.69,3.94
431,72,SMA072,Teller,Small,4,April,0.0,0.0,630.77,4.07
431,72,SMA072,Teller,Small,5,May,0.0,0.0,584.91,4.03
431,72,SMA072,Teller,Small,6,June,0.0,0.0,558.21,3.83
431,72,SMA072,Teller,Small,7,July,0.0,0.0,570.9,3.67
431,72,SMA072,Teller,Small,8,August,0.0,0.0,572.88,3.54
431,72,SMA072,Teller,Small,9,September,0.0,0.0,567.12,3.64
431,72,SMA072,Teller,Small,10,October,0.0,0.0,545.59,3.65
431,72,SMA072,Teller,Small,11,November,0.0,0.0,525.72,3.48
431,72,SMA072,Teller,Small,12,December,0.0,0.0,491.57,3.56
432,72,SMA072,Teller,Small,1,January,0.0,0.0,549.45,3.72
432,72,SMA072,Teller,Small,2,February,0.0,0.0,578.21,3.84
432,72,SMA072,Teller,Small,3,March,0.0,0.0,563.96,3.75
432,72,SMA072,Teller,Small,4,April,0.0,0.0,582.75,4.05
432,72,SMA072,Teller,Small,5,May,0.0,0.0,596.98,3.95
432,72,SMA072,Teller,Small,6,June,0.0,0.0,569.06,4.0
432,72,SMA072,Teller,Small,7,July,0.0,0.0,579.24,3.85
432,72,SMA072,Teller,Small,8,August,0.0,0.0,539.46,3.92
432,72,SMA072,Teller,Small,9,September,0.0,0.0,509.71,3.51
432,72,SMA072,Teller,Small,10,October,0.0,0.0,551.61,3.51
432,72,SMA072,Teller,Small,11,November,0.0,0.0,552.19,3.74
432,72,SMA072,Teller,Small,12,December,0.0,0.0,528.1,3.41
433,73,SMA073,Manager,Small,1,January,2499.59,1804.82,615.98,3.77
433,73,SMA073,Manager,Small,2,February,2663.83,1784.7,616.85,4.17
433,73,SMA073,Manager,Small,3,March,2809.5,1903.21,620.99,4.36
433,73,SMA073,Manager,Small,4,April,2697.13,1869.73,598.2,4.12
433,73,SMA073,Manager,Small,5,May,2436.14,2021.35,592.85,4.21
433,73,SMA073,Manager,Small,6,June,2415.12,1916.27,582.69,3.98
433,73,SMA073,Manager,Small,7,July,2384.51,1842.77,601.27,4.02
433,73,SMA073,Manager,Small,8,August,2514.94,1651.39,537.53,3.79
433,73,SMA073,Manager,Small,9,September,2292.09,1588.8,567.73,3.83
433,73,SMA073,Manager,Small,10,October,2383.91,1745.28,551.74,3.92
433,73,SMA073,Manager,Small,11,November,2224.37,1722.06,549.25,3.75
433,73,SMA073,Manager,Small,12,December,2448.6,1852.14,599.89,3.96
434,73,SMA073,Advisor,Small,1,January,1863.33,1429.04,409.8,3.89
434,73,SMA073,Advisor,Small,2,February,1874.57,1406.14,425.81,4.04
434,73,SMA073,Advisor,Small,3,March,1917.14,1399.73,428.41,4.02
434,73,SMA073,Advisor,Small,4,April,1981.76,1471.19,462.39,3.96
434,73,SMA073,Advisor,Small,5,May,1885.15,1431.92,473.68,4.17
434,73,SMA073,Advisor,Small,6,June,1949.99,1486.22,457.96,3.84
434,73,SMA073,Advisor,Small,7,July,1828.0,1390.16,406.35,3.93
434,73,SMA073,Advisor,Small,8,August,1699.32,1476.38,411.38,3.9
434,73,SMA073,Advisor,Small,9,September,1839.27,1395.45,411.98,3.74
434,73,SMA073,Advisor,Small,10,October,1682.38,1293.38,400.46,3.45
434,73,SMA073,Advisor,Small,11,November,1697.18,1293.75,400.35,3.77
434,73,SMA073,Advisor,Small,12,December,1732.45,1351.38,409.12,3.73
435,73,SMA073,Advisor,Small,1,January,1836.69,1362.07,414.58,4.1
435,73,SMA073,Advisor,Small,2,February,1974.71,1461.95,467.03,3.97
435,73,SMA073,Advisor,Small,3,March,2005.36,1461.67,418.78,4.02
435,73,SMA073,Advisor,Small,4,April,2034.77,1534.27,443.69,4.23
435,73,SMA073,Advisor,Small,5,May,1921.99,1468.24,462.59,4.33
435,73,SMA073,Advisor,Small,6,June,1826.34,1361.32,402.95,3.88
435,73,SMA073,Advisor,Small,7,July,1773.66,1341.68,417.5,3.96
435,73,SMA073,Advisor,Small,8,August,1752.67,1357.09,376.18,3.8
435,73,SMA073,Advisor,Small,9,September,1706.16,1255.4,389.76,3.72
435,73,SMA073,Advisor,Small,10,October,1782.36,1280.04,372.91,3.77
435,73,SMA073,Advisor,Small,11,November,1761.49,1298.41,408.69,3.66
435,73,SMA073,Advisor,Small,12,December,1835.23,1341.08,417.96,3.63
436,73,SMA073,Teller,Small,1,January,0.0,0.0,605.62,3.72
436,73,SMA073,Teller,Small,2,February,0.0,0.0,578.7,4.02
436,73,SMA073,Teller,Small,3,March,0.0,0.0,611.47,4.08
436,73,SMA073,Teller,Small,4,April,0.0,0.0,617.4,4.02
436,73,SMA073,Teller,Small,5,May,0.0,0.0,563.6,3.92
436,73,SMA073,Teller,Small,6,June,0.0,0.0,579.16,3.92
436,73,SMA073,Teller,Small,7,July,0.0,0.0,543.18,3.69
436,73,SMA073,Teller,Small,8,August,0.0,0.0,524.22,3.59
436,73,SMA073,Teller,Small,9,September,0.0,0.0,518.42,3.65
436,73,SMA073,Teller,Small,10,October,0.0,0.0,480.7,3.73
436,73,SMA073,Teller,Small,11,November,0.0,0.0,520.78,3.74
436,73,SMA073,Teller,Small,12,December,0.0,0.0,548.77,3.57
437,73,SMA073,Teller,Small,1,January,0.0,0.0,572.04,3.66
437,73,SMA073,Teller,Small,2,February,0.0,0.0,616.97,3.94
437,73,SMA073,Teller,Small,3,March,0.0,0.0,628.85,4.03
437,73,SMA073,Teller,Small,4,April,0.0,0.0,603.97,3.88
437,73,SMA073,Teller,Small,5,May,0.0,0.0,537.08,4.03
437,73,SMA073,Teller,Small,6,June,0.0,0.0,546.47,3.91
437,73,SMA073,Teller,Small,7,July,0.0,0.0,581.6,4.04
437,73,SMA073,Teller,Small,8,August,0.0,0.0,537.25,3.61
437,73,SMA073,Teller,Small,9,September,0.0,0.0,528.82,3.61
437,73,SMA073,Teller,Small,10,October,0.0,0.0,526.66,3.63
437,73,SMA073,Teller,Small,11,November,0.0,0.0,545.54,3.45
437,73,SMA073,Teller,Small,12,December,0.0,0.0,538.24,3.66
438,73,SMA073,Teller,Small,1,January,0.0,0.0,531.96,3.93
438,73,SMA073,Teller,Small,2,February,0.0,0.0,586.17,3.83
438,73,SMA073,Teller,Small,3,March,0.0,0.0,620.23,3.95
438,73,SMA073,Teller,Small,4,April,0.0,0.0,561.75,3.98
438,73,SMA073,Teller,Small,5,May,0.0,0.0,591.81,3.79
438,73,SMA073,Teller,Small,6,June,0.0,0.0,567.48,3.81
438,73,SMA073,Teller,Small,7,July,0.0,0.0,582.64,3.68
438,73,SMA073,Teller,Small,8,August,0.0,0.0,541.54,3.53
438,73,SMA073,Teller,Small,9,September,0.0,0.0,490.21,3.6
438,73,SMA073,Teller,Small,10,October,0.0,0.0,523.99,3.7
438,73,SMA073,Teller,Small,11,November,0.0,0.0,563.84,3.52
438,73,SMA073,Teller,Small,12,December,0.0,0.0,561.91,3.64
439,74,SMA074,Manager,Small,1,January,2292.82,1854.64,625.66,3.85
439,74,SMA074,Manager,Small,2,February,2442.58,1829.57,578.85,4.04
439,74,SMA074,Manager,Small,3,March,2519.02,1919.31,604.19,4.26
439,74,SMA074,Manager,Small,4,April,2819.67,1894.07,673.51,4.41
439,74,SMA074,Manager,Small,5,May,2488.1,1925.91,672.92,3.92
439,74,SMA074,Manager,Small,6,June,2464.42,1760.11,622.19,4.02
439,74,SMA074,Manager,Small,7,July,2517.29,1729.06,639.68,4.25
439,74,SMA074,Manager,Small,8,August,2472.85,1755.44,569.93,3.86
439,74,SMA074,Manager,Small,9,September,2197.79,1654.84,599.39,3.79
439,74,SMA074,Manager,Small,10,October,2417.93,1603.49,571.02,3.5
439,74,SMA074,Manager,Small,11,November,2467.64,1745.54,553.79,3.71
