employee_id,branch_id,branch_code,role,tier,month_number,month_name,target_lending,target_investing,target_banking_units,target_lei,target_compliance
728,116,MED116,Teller,Medium,9,September,0.0,0.0,725.2,74.89,0.0
728,116,MED116,Teller,Medium,10,October,0.0,0.0,677.1,72.69,0.0
728,116,MED116,Teller,Medium,11,November,0.0,0.0,728.08,76.13,0.0
728,116,MED116,Teller,Medium,12,December,0.0,0.0,748.35,76.73,0.0
729,117,MED117,Manager,Medium,1,January,3121.02,2406.63,738.12,82.79,91.59
729,117,MED117,Manager,Medium,2,February,3217.84,2330.45,777.29,84.39,93.29
729,117,MED117,Manager,Medium,3,March,3225.02,2337.37,811.87,84.01,97.34
729,117,MED117,Manager,Medium,4,April,3405.95,2516.97,770.8,85.36,96.23
729,117,MED117,Manager,Medium,5,May,3452.29,2359.25,792.63,88.71,92.43
729,117,MED117,Manager,Medium,6,June,3190.38,2330.09,764.3,85.53,93.29
729,117,MED117,Manager,Medium,7,July,3155.25,2262.05,763.26,80.5,89.85
729,117,MED117,Manager,Medium,8,August,3135.37,2225.84,720.59,79.59,85.11
729,117,MED117,Manager,Medium,9,September,3097.83,2183.75,669.5,77.29,83.16
729,117,MED117,Manager,Medium,10,October,3030.37,2260.94,723.17,77.33,83.51
729,117,MED117,Manager,Medium,11,November,2973.88,2174.99,721.98,75.8,86.04
729,117,MED117,Manager,Medium,12,December,3257.37,2290.06,702.97,79.36,89.37
730,117,MED117,Advisor,Medium,1,January,2501.68,1793.19,554.22,80.1,0.0
730,117,MED117,Advisor,Medium,2,February,2432.91,1824.2,589.58,83.24,0.0
730,117,MED117,Advisor,Medium,3,March,2598.26,1962.04,576.35,86.4,0.0
730,117,MED117,Advisor,Medium,4,April,2459.19,1901.59,585.6,82.67,0.0
730,117,MED117,Advisor,Medium,5,May,2581.77,1859.78,581.08,84.02,0.0
730,117,MED117,Advisor,Medium,6,June,2369.27,1880.41,595.07,84.8,0.0
730,117,MED117,Advisor,Medium,7,July,2376.23,1846.15,563.61,77.99,0.0
730,117,MED117,Advisor,Medium,8,August,2297.14,1737.37,559.92,75.97,0.0
730,117,MED117,Advisor,Medium,9,September,2235.64,1689.07,547.7,75.49,0.0
730,117,MED117,Advisor,Medium,10,October,2205.82,1728.09,521.61,74.75,0.0
730,117,MED117,Advisor,Medium,11,November,2305.92,1717.41,515.03,74.3,0.0
730,117,MED117,Advisor,Medium,12,December,2288.18,1801.95,527.48,77.7,0.0
731,117,MED117,Advisor,Medium,1,January,2333.97,1827.71,546.75,78.8,0.0
731,117,MED117,Advisor,Medium,2,February,2558.75,1856.08,601.66,83.32,0.0
731,117,MED117,Advisor,Medium,3,March,2634.77,1918.18,603.55,86.38,0.0
731,117,MED117,Advisor,Medium,4,April,2526.1,1874.01,579.28,85.36,0.0
731,117,MED117,Advisor,Medium,5,May,2592.59,1805.47,560.9,82.4,0.0
731,117,MED117,Advisor,Medium,6,June,2368.78,1768.58,559.8,80.76,0.0
731,117,MED117,Advisor,Medium,7,July,2378.24,1726.21,563.4,80.04,0.0
731,117,MED117,Advisor,Medium,8,August,2306.13,1703.54,553.74,79.55,0.0
731,117,MED117,Advisor,Medium,9,September,2177.34,1787.16,511.98,75.82,0.0
731,117,MED117,Advisor,Medium,10,October,2236.6,1608.0,545.54,75.69,0.0
731,117,MED117,Advisor,Medium,11,November,2335.46,1681.63,544.6,74.27,0.0
731,117,MED117,Advisor,Medium,12,December,2345.2,1721.83,526.98,76.22,0.0
732,117,MED117,Advisor,Medium,1,January,2420.52,1870.52,586.67,77.95,0.0
732,117,MED117,Advisor,Medium,2,February,2562.06,1899.48,600.34,81.79,0.0
732,117,MED117,Advisor,Medium,3,March,2551.48,1947.79,572.17,81.76,0.0
732,117,MED117,Advisor,Medium,4,April,2429.13,1955.92,616.32,82.48,0.0
732,117,MED117,Advisor,Medium,5,May,2588.96,1970.52,577.82,81.73,0.0
732,117,MED117,Advisor,Medium,6,June,2593.28,1930.05,563.26,80.51,0.0
732,117,MED117,Advisor,Medium,7,July,2282.29,1808.57,579.96,78.57,0.0
732,117,MED117,Advisor,Medium,8,August,2435.19,1697.57,562.58,79.25,0.0
732,117,MED117,Advisor,Medium,9,September,2297.71,1685.53,509.83,75.8,0.0
732,117,MED117,Advisor,Medium,10,October,2149.93,1734.93,533.63,74.99,0.0
732,117,MED117,Advisor,Medium,11,November,2185.75,1668.96,543.26,75.43,0.0
732,117,MED117,Advisor,Medium,12,December,2371.14,1756.43,565.95,76.15,0.0
733,117,MED117,Teller,Medium,1,January,0.0,0.0,773.54,76.27,0.0
733,117,MED117,Teller,Medium,2,February,0.0,0.0,746.18,80.94,0.0
733,117,MED117,Teller,Medium,3,March,0.0,0.0,767.54,84.13,0.0
733,117,MED117,Teller,Medium,4,April,0.0,0.0,750.39,83.18,0.0
733,117,MED117,Teller,Medium,5,May,0.0,0.0,792.21,83.11,0.0
733,117,MED117,Teller,Medium,6,June,0.0,0.0,749.77,79.69,0.0
733,117,MED117,Teller,Medium,7,July,0.0,0.0,729.99,78.32,0.0
733,117,MED117,Teller,Medium,8,August,0.0,0.0,743.63,77.8,0.0
733,117,MED117,Teller,Medium,9,September,0.0,0.0,684.7,72.38,0.0
733,117,MED117,Teller,Medium,10,October,0.0,0.0,713.77,73.34,0.0
733,117,MED117,Teller,Medium,11,November,0.0,0.0,683.79,75.04,0.0
733,117,MED117,Teller,Medium,12,December,0.0,0.0,686.7,77.73,0.0
734,117,MED117,Teller,Medium,1,January,0.0,0.0,733.14,77.93,0.0
734,117,MED117,Teller,Medium,2,February,0.0,0.0,728.7,79.3,0.0
734,117,MED117,Teller,Medium,3,March,0.0,0.0,812.83,83.08,0.0
734,117,MED117,Teller,Medium,4,April,0.0,0.0,759.52,83.26,0.0
734,117,MED117,Teller,Medium,5,May,0.0,0.0,761.58,80.06,0.0
734,117,MED117,Teller,Medium,6,June,0.0,0.0,762.04,80.82,0.0
734,117,MED117,Teller,Medium,7,July,0.0,0.0,750.7,79.19,0.0
734,117,MED117,Teller,Medium,8,August,0.0,0.0,709.18,76.48,0.0
734,117,MED117,Teller,Medium,9,September,0.0,0.0,719.7,76.0,0.0
734,117,MED117,Teller,Medium,10,October,0.0,0.0,699.88,75.1,0.0
734,117,MED117,Teller,Medium,11,November,0.0,0.0,698.89,73.35,0.0
734,117,MED117,Teller,Medium,12,December,0.0,0.0,684.77,75.76,0.0
735,117,MED117,Teller,Medium,1,January,0.0,0.0,712.6,79.76,0.0
735,117,MED117,Teller,Medium,2,February,0.0,0.0,736.1,81.99,0.0
735,117,MED117,Teller,Medium,3,March,0.0,0.0,803.28,83.35,0.0
735,117,MED117,Teller,Medium,4,April,0.0,0.0,813.58,81.23,0.0
735,117,MED117,Teller,Medium,5,May,0.0,0.0,792.48,80.27,0.0
735,117,MED117,Teller,Medium,6,June,0.0,0.0,792.37,79.91,0.0
735,117,MED117,Teller,Medium,7,July,0.0,0.0,705.21,78.14,0.0
735,117,MED117,Teller,Medium,8,August,0.0,0.0,746.45,73.78,0.0
735,117,MED117,Teller,Medium,9,September,0.0,0.0,701.2,75.48,0.0
735,117,MED117,Teller,Medium,10,October,0.0,0.0,680.04,72.31,0.0
735,117,MED117,Teller,Medium,11,November,0.0,0.0,704.31,75.36,0.0
735,117,MED117,Teller,Medium,12,December,0.0,0.0,684.85,76.02,0.0
736,117,MED117,Teller,Medium,1,January,0.0,0.0,771.31,79.77,0.0
736,117,MED117,Teller,Medium,2,February,0.0,0.0,752.56,80.44,0.0
736,117,MED117,Teller,Medium,3,March,0.0,0.0,775.68,81.51,0.0
736,117,MED117,Teller,Medium,4,April,0.0,0.0,811.18,84.6,0.0
736,117,MED117,Teller,Medium,5,May,0.0,0.0,777.96,79.7,0.0
736,117,MED117,Teller,Medium,6,June,0.0,0.0,778.05,81.91,0.0
736,117,MED117,Teller,Medium,7,July,0.0,0.0,759.46,76.47,0.0
736,117,MED117,Teller,Medium,8,August,0.0,0.0,707.41,74.26,0.0
736,117,MED117,Teller,Medium,9,September,0.0,0.0,698.05,74.79,0.0
736,117,MED117,Teller,Medium,10,October,0.0,0.0,676.29,72.52,0.0
736,117,MED117,Teller,Medium,11,November,0.0,0.0,678.88,71.95,0.0
736,117,MED117,Teller,Medium,12,December,0.0,0.0,697.21,74.06,0.0
737,118,MED118,Manager,Medium,1,January,3061.76,2297.79,750.31,80.54,91.25
737,118,MED118,Manager,Medium,2,February,3197.15,2321.04,760.91,84.3,92.32
737,118,MED118,Manager,Medium,3,March,3218.97,2485.8,813.82,85.33,94.88
737,118,MED118,Manager,Medium,4,April,3395.15,2426.79,808.23,89.48,94.26
737,118,MED118,Manager,Medium,5,May,3470.84,2490.88,806.2,88.38,95.17
737,118,MED118,Manager,Medium,6,June,3153.56,2410.66,791.2,84.81,91.14
737,118,MED118,Manager,Medium,7,July,3049.13,2241.31,739.38,82.05,89.03
737,118,MED118,Manager,Medium,8,August,3112.54,2142.41,701.17,80.85,88.32
737,118,MED118,Manager,Medium,9,September,3076.92,2210.48,675.37,78.05,87.14
737,118,MED118,Manager,Medium,10,October,2917.59,2168.95,689.33,77.65,84.4
737,118,MED118,Manager,Medium,11,November,2889.19,2157.77,673.43,78.75,87.62
737,118,MED118,Manager,Medium,12,December,3058.39,2298.65,685.02,81.6,88.91
738,118,MED118,Advisor,Medium,1,January,2430.14,1732.07,561.19,81.42,0.0
738,118,MED118,Advisor,Medium,2,February,2442.62,1780.66,569.43,82.54,0.0
738,118,MED118,Advisor,Medium,3,March,2521.68,1937.84,585.47,82.27,0.0
738,118,MED118,Advisor,Medium,4,April,2418.79,1827.71,574.97,84.37,0.0
738,118,MED118,Advisor,Medium,5,May,2427.98,1942.45,569.58,86.04,0.0
738,118,MED118,Advisor,Medium,6,June,2444.89,1830.69,598.51,80.27,0.0
738,118,MED118,Advisor,Medium,7,July,2430.0,1887.3,555.38,77.65,0.0
738,118,MED118,Advisor,Medium,8,August,2289.29,1685.27,538.06,77.84,0.0
738,118,MED118,Advisor,Medium,9,September,2375.01,1632.61,547.87,74.92,0.0
738,118,MED118,Advisor,Medium,10,October,2274.49,1607.61,506.98,74.06,0.0
738,118,MED118,Advisor,Medium,11,November,2185.5,1781.68,541.37,77.12,0.0
738,118,MED118,Advisor,Medium,12,December,2432.79,1722.51,561.22,75.83,0.0
739,118,MED118,Advisor,Medium,1,January,2474.82,1855.24,543.36,79.04,0.0
739,118,MED118,Advisor,Medium,2,February,2536.99,1879.31,566.68,83.45,0.0
739,118,MED118,Advisor,Medium,3,March,2450.06,1982.65,564.45,82.33,0.0
739,118,MED118,Advisor,Medium,4,April,2604.33,1935.86,580.53,87.27,0.0
739,118,MED118,Advisor,Medium,5,May,2603.73,1948.53,590.57,83.58,0.0
739,118,MED118,Advisor,Medium,6,June,2460.85,1764.3,551.8,82.58,0.0
739,118,MED118,Advisor,Medium,7,July,2484.21,1772.97,570.22,79.04,0.0
739,118,MED118,Advisor,Medium,8,August,2355.8,1677.77,521.83,79.8,0.0
739,118,MED118,Advisor,Medium,9,September,2228.04,1696.78,555.27,76.2,0.0
739,118,MED118,Advisor,Medium,10,October,2200.93,1624.88,518.92,76.76,0.0
739,118,MED118,Advisor,Medium,11,November,2239.35,1739.32,528.22,77.45,0.0
739,118,MED118,Advisor,Medium,12,December,2417.64,1677.83,546.27,78.45,0.0
740,118,MED118,Advisor,Medium,1,January,2431.18,1758.6,554.91,80.91,0.0
740,118,MED118,Advisor,Medium,2,February,2421.47,1823.05,601.91,81.08,0.0
740,118,MED118,Advisor,Medium,3,March,2538.04,1800.43,587.24,82.31,0.0
740,118,MED118,Advisor,Medium,4,April,2627.23,1958.47,614.39,85.97,0.0
740,118,MED118,Advisor,Medium,5,May,2648.91,1851.31,591.2,81.91,0.0
740,118,MED118,Advisor,Medium,6,June,2458.03,1850.93,569.81,79.96,0.0
740,118,MED118,Advisor,Medium,7,July,2516.05,1786.24,556.29,79.93,0.0
740,118,MED118,Advisor,Medium,8,August,2316.06,1692.21,555.51,79.08,0.0
740,118,MED118,Advisor,Medium,9,September,2223.19,1772.82,510.88,77.23,0.0
740,118,MED118,Advisor,Medium,10,October,2242.48,1657.67,507.65,76.25,0.0
740,118,MED118,Advisor,Medium,11,November,2334.04,1716.14,505.15,74.52,0.0
740,118,MED118,Advisor,Medium,12,December,2258.14,1785.5,521.63,78.45,0.0
741,118,MED118,Teller,Medium,1,January,0.0,0.0,756.79,77.28,0.0
741,118,MED118,Teller,Medium,2,February,0.0,0.0,742.25,78.95,0.0
741,118,MED118,Teller,Medium,3,March,0.0,0.0,763.78,82.16,0.0
741,118,MED118,Teller,Medium,4,April,0.0,0.0,796.22,83.91,0.0
741,118,MED118,Teller,Medium,5,May,0.0,0.0,805.6,83.87,0.0
741,118,MED118,Teller,Medium,6,June,0.0,0.0,737.96,82.43,0.0
741,118,MED118,Teller,Medium,7,July,0.0,0.0,717.24,78.08,0.0
741,118,MED118,Teller,Medium,8,August,0.0,0.0,745.57,74.93,0.0
741,118,MED118,Teller,Medium,9,September,0.0,0.0,717.56,72.35,0.0
741,118,MED118,Teller,Medium,10,October,0.0,0.0,704.41,71.82,0.0
741,118,MED118,Teller,Medium,11,November,0.0,0.0,667.33,72.4,0.0
741,118,MED118,Teller,Medium,12,December,0.0,0.0,753.67,74.24,0.0
742,118,MED118,Teller,Medium,1,January,0.0,0.0,743.92,77.41,0.0
742,118,MED118,Teller,Medium,2,February,0.0,0.0,784.6,78.53,0.0
742,118,MED118,Teller,Medium,3,March,0.0,0.0,754.96,81.45,0.0
742,118,MED118,Teller,Medium,4,April,0.0,0.0,813.53,82.72,0.0
742,118,MED118,Teller,Medium,5,May,0.0,0.0,786.68,81.95,0.0
742,118,MED118,Teller,Medium,6,June,0.0,0.0,788.09,81.35,0.0
742,118,MED118,Teller,Medium,7,July,0.0,0.0,726.73,78.92,0.0
742,118,MED118,Teller,Medium,8,August,0.0,0.0,743.17,76.03,0.0
742,118,MED118,Teller,Medium,9,September,0.0,0.0,701.79,74.14,0.0
742,118,MED118,Teller,Medium,10,October,0.0,0.0,688.65,72.19,0.0
742,118,MED118,Teller,Medium,11,November,0.0,0.0,708.79,72.16,0.0
742,118,MED118,Teller,Medium,12,December,0.0,0.0,703.11,76.99,0.0
743,118,MED118,Teller,Medium,1,January,0.0,0.0,722.18,78.35,0.0
743,118,MED118,Teller,Medium,2,February,0.0,0.0,791.46,82.48,0.0
743,118,MED118,Teller,Medium,3,March,0.0,0.0,770.41,80.06,0.0
743,118,MED118,Teller,Medium,4,April,0.0,0.0,795.42,83.42,0.0
743,118,MED118,Teller,Medium,5,May,0.0,0.0,767.28,80.7,0.0
743,118,MED118,Teller,Medium,6,June,0.0,0.0,751.96,78.72,0.0
743,118,MED118,Teller,Medium,7,July,0.0,0.0,727.07,79.62,0.0
743,118,MED118,Teller,Medium,8,August,0.0,0.0,732.51,77.41,0.0
743,118,MED118,Teller,Medium,9,September,0.0,0.0,700.63,71.89,0.0
743,118,MED118,Teller,Medium,10,October,0.0,0.0,717.79,74.07,0.0
743,118,MED118,Teller,Medium,11,November,0.0,0.0,704.93,72.7,0.0
743,118,MED118,Teller,Medium,12,December,0.0,0.0,709.32,77.02,0.0
744,118,MED118,Teller,Medium,1,January,0.0,0.0,718.15,78.41,0.0
744,118,MED118,Teller,Medium,2,February,0.0,0.0,785.63,81.03,0.0
744,118,MED118,Teller,Medium,3,March,0.0,0.0,765.91,82.8,0.0
744,118,MED118,Teller,Medium,4,April,0.0,0.0,751.77,83.84,0.0
744,118,MED118,Teller,Medium,5,May,0.0,0.0,774.38,80.89,0.0
744,118,MED118,Teller,Medium,6,June,0.0,0.0,799.31,81.95,0.0
744,118,MED118,Teller,Medium,7,July,0.0,0.0,707.68,76.07,0.0
744,118,MED118,Teller,Medium,8,August,0.0,0.0,690.14,75.88,0.0
744,118,MED118,Teller,Medium,9,September,0.0,0.0,733.22,72.09,0.0
744,118,MED118,Teller,Medium,10,October,0.0,0.0,668.74,72.12,0.0
744,118,MED118,Teller,Medium,11,November,0.0,0.0,723.88,73.28,0.0
744,118,MED118,Teller,Medium,12,December,0.0,0.0,743.32,76.05,0.0
745,119,MED119,Manager,Medium,1,January,3324.05,2323.36,749.83,82.77,87.96
745,119,MED119,Manager,Medium,2,February,3171.46,2364.51,736.95,82.33,90.65
745,119,MED119,Manager,Medium,3,March,3498.91,2373.61,762.62,84.1,92.79
745,119,MED119,Manager,Medium,4,April,3278.86,2481.81,812.03,88.73,95.41
745,119,MED119,Manager,Medium,5,May,3414.59,2518.46,790.11,83.83,92.49
745,119,MED119,Manager,Medium,6,June,3376.19,2332.44,776.19,83.06,90.4
745,119,MED119,Manager,Medium,7,July,3221.29,2211.81,705.19,82.72,90.44
745,119,MED119,Manager,Medium,8,August,3004.5,2209.14,741.78,77.73,89.2
745,119,MED119,Manager,Medium,9,September,2927.75,2208.11,684.68,78.46,85.71
745,119,MED119,Manager,Medium,10,October,3097.31,2192.21,723.5,76.62,86.49
745,119,MED119,Manager,Medium,11,November,2912.44,2144.5,702.39,75.44,84.99
745,119,MED119,Manager,Medium,12,December,3086.11,2131.23,748.55,80.85,88.54
746,119,MED119,Advisor,Medium,1,January,2366.17,1833.69,565.53,82.27,0.0
746,119,MED119,Advisor,Medium,2,February,2514.21,1915.22,570.3,80.67,0.0
746,119,MED119,Advisor,Medium,3,March,2438.55,1960.23,593.13,84.16,0.0
746,119,MED119,Advisor,Medium,4,April,2544.69,1905.18,620.19,85.63,0.0
746,119,MED119,Advisor,Medium,5,May,2600.46,1852.36,604.71,84.25,0.0
746,119,MED119,Advisor,Medium,6,June,2367.15,1793.88,556.53,81.32,0.0
746,119,MED119,Advisor,Medium,7,July,2364.04,1871.1,543.44,80.0,0.0
746,119,MED119,Advisor,Medium,8,August,2245.64,1683.7,534.19,77.09,0.0
746,119,MED119,Advisor,Medium,9,September,2341.45,1686.26,510.24,77.42,0.0
746,119,MED119,Advisor,Medium,10,October,2322.63,1697.7,503.12,74.39,0.0
746,119,MED119,Advisor,Medium,11,November,2353.66,1648.74,537.3,74.84,0.0
746,119,MED119,Advisor,Medium,12,December,2424.91,1746.66,568.4,78.71,0.0
747,119,MED119,Advisor,Medium,1,January,2383.35,1784.13,546.95,80.35,0.0
747,119,MED119,Advisor,Medium,2,February,2408.92,1910.53,577.52,84.34,0.0
747,119,MED119,Advisor,Medium,3,March,2580.87,1822.03,607.13,84.17,0.0
747,119,MED119,Advisor,Medium,4,April,2610.38,1899.32,610.52,84.94,0.0
747,119,MED119,Advisor,Medium,5,May,2583.61,1856.97,586.18,83.33,0.0
747,119,MED119,Advisor,Medium,6,June,2400.12,1803.38,570.5,80.3,0.0
747,119,MED119,Advisor,Medium,7,July,2415.15,1732.66,572.97,78.79,0.0
747,119,MED119,Advisor,Medium,8,August,2427.76,1787.86,569.51,78.22,0.0
747,119,MED119,Advisor,Medium,9,September,2361.52,1756.61,519.51,74.17,0.0
747,119,MED119,Advisor,Medium,10,October,2356.7,1639.42,520.77,73.85,0.0
747,119,MED119,Advisor,Medium,11,November,2163.47,1658.45,508.58,73.9,0.0
747,119,MED119,Advisor,Medium,12,December,2336.88,1753.77,540.82,79.72,0.0
748,119,MED119,Advisor,Medium,1,January,2445.67,1717.08,578.86,79.22,0.0
748,119,MED119,Advisor,Medium,2,February,2426.89,1833.57,587.78,83.63,0.0
748,119,MED119,Advisor,Medium,3,March,2447.71,1932.54,598.95,82.2,0.0
748,119,MED119,Advisor,Medium,4,April,2453.17,1938.47,572.26,83.15,0.0
748,119,MED119,Advisor,Medium,5,May,2627.04,1982.16,570.43,81.92,0.0
748,119,MED119,Advisor,Medium,6,June,2533.69,1940.67,579.63,80.85,0.0
748,119,MED119,Advisor,Medium,7,July,2434.24,1790.28,584.54,81.14,0.0
748,119,MED119,Advisor,Medium,8,August,2222.3,1790.8,525.52,76.21,0.0
748,119,MED119,Advisor,Medium,9,September,2351.18,1718.22,553.82,74.56,0.0
748,119,MED119,Advisor,Medium,10,October,2249.49,1732.04,531.51,73.31,0.0
748,119,MED119,Advisor,Medium,11,November,2295.69,1737.2,511.25,74.27,0.0
748,119,MED119,Advisor,Medium,12,December,2266.16,1736.21,556.46,76.77,0.0
749,119,MED119,Teller,Medium,1,January,0.0,0.0,743.87,77.17,0.0
749,119,MED119,Teller,Medium,2,February,0.0,0.0,769.97,78.31,0.0
749,119,MED119,Teller,Medium,3,March,0.0,0.0,781.45,80.56,0.0
749,119,MED119,Teller,Medium,4,April,0.0,0.0,794.06,82.91,0.0
749,119,MED119,Teller,Medium,5,May,0.0,0.0,758.1,79.66,0.0
749,119,MED119,Teller,Medium,6,June,0.0,0.0,766.93,81.93,0.0
749,119,MED119,Teller,Medium,7,July,0.0,0.0,764.69,76.59,0.0
749,119,MED119,Teller,Medium,8,August,0.0,0.0,686.39,75.66,0.0
749,119,MED119,Teller,Medium,9,September,0.0,0.0,728.82,73.59,0.0
749,119,MED119,Teller,Medium,10,October,0.0,0.0,695.96,73.96,0.0
749,119,MED119,Teller,Medium,11,November,0.0,0.0,686.71,75.71,0.0
749,119,MED119,Teller,Medium,12,December,0.0,0.0,693.69,74.46,0.0
750,119,MED119,Teller,Medium,1,January,0.0,0.0,755.69,79.73,0.0
750,119,MED119,Teller,Medium,2,February,0.0,0.0,773.19,78.64,0.0
750,119,MED119,Teller,Medium,3,March,0.0,0.0,783.09,83.5,0.0
750,119,MED119,Teller,Medium,4,April,0.0,0.0,763.2,83.81,0.0
750,119,MED119,Teller,Medium,5,May,0.0,0.0,810.88,82.04,0.0
750,119,MED119,Teller,Medium,6,June,0.0,0.0,726.73,80.94,0.0
750,119,MED119,Teller,Medium,7,July,0.0,0.0,773.04,76.61,0.0
750,119,MED119,Teller,Medium,8,August,0.0,0.0,699.72,74.71,0.0
750,119,MED119,Teller,Medium,9,September,0.0,0.0,701.26,73.2,0.0
750,119,MED119,Teller,Medium,10,October,0.0,0.0,675.79,71.69,0.0
750,119,MED119,Teller,Medium,11,November,0.0,0.0,671.08,73.68,0.0
750,119,MED119,Teller,Medium,12,December,0.0,0.0,727.94,76.74,0.0
751,119,MED119,Teller,Medium,1,January,0.0,0.0,771.72,76.78,0.0
751,119,MED119,Teller,Medium,2,February,0.0,0.0,790.03,82.67,0.0
751,119,MED119,Teller,Medium,3,March,0.0,0.0,793.0,80.59,0.0
751,119,MED119,Teller,Medium,4,April,0.0,0.0,811.03,81.66,0.0
751,119,MED119,Teller,Medium,5,May,0.0,0.0,800.57,83.47,0.0
751,119,MED119,Teller,Medium,6,June,0.0,0.0,730.75,80.19,0.0
751,119,MED119,Teller,Medium,7,July,0.0,0.0,744.66,77.61,0.0
751,119,MED119,Teller,Medium,8,August,0.0,0.0,724.02,75.06,0.0
751,119,MED119,Teller,Medium,9,September,0.0,0.0,673.03,76.01,0.0
751,119,MED119,Teller,Medium,10,October,0.0,0.0,711.42,71.78,0.0
751,119,MED119,Teller,Medium,11,November,0.0,0.0,693.61,72.16,0.0
751,119,MED119,Teller,Medium,12,December,0.0,0.0,705.24,73.93,0.0
752,119,MED119,Teller,Medium,1,January,0.0,0.0,741.02,80.27,0.0
752,119,MED119,Teller,Medium,2,February,0.0,0.0,786.91,79.25,0.0
752,119,MED119,Teller,Medium,3,March,0.0,0.0,762.93,82.76,0.0
752,119,MED119,Teller,Medium,4,April,0.0,0.0,803.86,80.27,0.0
752,119,MED119,Teller,Medium,5,May,0.0,0.0,776.85,83.73,0.0
752,119,MED119,Teller,Medium,6,June,0.0,0.0,786.74,79.53,0.0
752,119,MED119,Teller,Medium,7,July,0.0,0.0,758.38,79.74,0.0
752,119,MED119,Teller,Medium,8,August,0.0,0.0,704.99,76.35,0.0
752,119,MED119,Teller,Medium,9,September,0.0,0.0,681.61,75.05,0.0
752,119,MED119,Teller,Medium,10,October,0.0,0.0,682.92,71.73,0.0
752,119,MED119,Teller,Medium,11,November,0.0,0.0,678.67,73.1,0.0
752,119,MED119,Teller,Medium,12,December,0.0,0.0,715.89,73.63,0.0
753,120,MED120,Manager,Medium,1,January,3314.68,2372.75,717.92,82.04,89.42
753,120,MED120,Manager,Medium,2,February,3142.97,2273.23,731.71,83.07,94.59
753,120,MED120,Manager,Medium,3,March,3271.97,2471.12,785.06,84.25,96.11
753,120,MED120,Manager,Medium,4,April,3461.62,2455.63,811.12,88.61,96.34
753,120,MED120,Manager,Medium,5,May,3350.32,2367.82,772.28,85.2,93.16
753,120,MED120,Manager,Medium,6,June,3457.35,2263.92,786.33,83.03,94.81
753,120,MED120,Manager,Medium,7,July,3253.24,2378.76,754.94,82.23,87.74
753,120,MED120,Manager,Medium,8,August,2985.52,2267.29,752.65,78.28,84.7
753,120,MED120,Manager,Medium,9,September,3146.9,2098.81,677.13,79.84,85.5
753,120,MED120,Manager,Medium,10,October,2867.65,2215.87,716.73,76.04,82.38
753,120,MED120,Manager,Medium,11,November,3054.78,2257.35,684.11,76.53,87.55
753,120,MED120,Manager,Medium,12,December,3022.74,2134.44,740.36,81.14,89.25
754,120,MED120,Advisor,Medium,1,January,2447.32,1778.58,580.15,79.29,0.0
754,120,MED120,Advisor,Medium,2,February,2484.71,1922.15,551.38,80.7,0.0
754,120,MED120,Advisor,Medium,3,March,2559.67,1802.27,570.84,85.2,0.0
754,120,MED120,Advisor,Medium,4,April,2659.4,1941.23,598.14,85.8,0.0
754,120,MED120,Advisor,Medium,5,May,2491.78,1839.06,570.49,85.56,0.0
754,120,MED120,Advisor,Medium,6,June,2428.81,1862.56,587.37,84.27,0.0
754,120,MED120,Advisor,Medium,7,July,2341.2,1730.39,541.37,78.15,0.0
754,120,MED120,Advisor,Medium,8,August,2381.3,1761.65,543.55,76.32,0.0
754,120,MED120,Advisor,Medium,9,September,2263.85,1697.05,508.36,76.7,0.0
754,120,MED120,Advisor,Medium,10,October,2156.72,1731.93,529.64,76.57,0.0
754,120,MED120,Advisor,Medium,11,November,2186.51,1779.56,547.1,74.97,0.0
754,120,MED120,Advisor,Medium,12,December,2343.1,1694.13,521.22,76.95,0.0
755,120,MED120,Advisor,Medium,1,January,2337.86,1821.0,557.99,82.05,0.0
