employee_id,branch_id,month_number,month_name,survey_response_count,lei_score
763,121,10,October,7,3.91
763,121,11,November,11,3.5
763,121,12,December,15,3.26
764,121,1,January,14,4.18
764,121,2,February,11,4.06
764,121,3,March,15,4.51
764,121,4,April,7,4.43
764,121,5,May,14,4.13
764,121,6,June,11,3.99
764,121,7,July,5,4.12
764,121,8,August,8,4.25
764,121,9,September,4,3.74
764,121,10,October,10,4.03
764,121,11,November,10,3.51
764,121,12,December,8,3.31
765,121,1,January,14,4.38
765,121,2,February,13,3.85
765,121,3,March,11,4.49
765,121,4,April,13,4.09
765,121,5,May,8,4.27
765,121,6,June,8,3.74
765,121,7,July,11,3.56
765,121,8,August,4,3.66
765,121,9,September,15,3.61
765,121,10,October,8,3.79
765,121,11,November,5,3.37
765,121,12,December,7,3.63
766,121,1,January,14,3.8
766,121,2,February,13,4.36
766,121,3,March,15,4.42
766,121,4,April,9,4.13
766,121,5,May,7,3.86
766,121,6,June,9,3.77
766,121,7,July,10,4.01
766,121,8,August,5,4.01
766,121,9,September,15,3.92
766,121,10,October,15,4.09
766,121,11,November,14,3.75
766,121,12,December,13,3.6
767,121,1,January,15,4.09
767,121,2,February,8,3.88
767,121,3,March,15,3.77
767,121,4,April,6,4.29
767,121,5,May,11,4.27
767,121,6,June,12,3.44
767,121,7,July,5,3.78
767,121,8,August,10,3.21
767,121,9,September,13,4.01
767,121,10,October,12,3.97
767,121,11,November,13,3.54
767,121,12,December,5,3.55
768,121,1,January,7,3.83
768,121,2,February,6,4.06
768,121,3,March,6,4.13
768,121,4,April,7,4.04
768,121,5,May,15,3.86
768,121,6,June,10,3.68
768,121,7,July,5,3.75
768,121,8,August,4,3.56
768,121,9,September,10,3.17
768,121,10,October,8,3.67
768,121,11,November,13,3.66
768,121,12,December,6,3.63
769,122,1,January,5,4.63
769,122,2,February,5,4.15
769,122,3,March,14,4.42
769,122,4,April,15,4.42
769,122,5,May,12,4.13
769,122,6,June,6,4.23
769,122,7,July,11,3.83
769,122,8,August,12,3.61
769,122,9,September,9,4.1
769,122,10,October,9,3.74
769,122,11,November,5,3.9
769,122,12,December,14,3.95
770,122,1,January,14,4.26
770,122,2,February,15,4.14
770,122,3,March,7,4.31
770,122,4,April,6,4.41
770,122,5,May,13,4.27
770,122,6,June,11,4.22
770,122,7,July,9,3.97
770,122,8,August,14,3.61
770,122,9,September,11,3.94
770,122,10,October,14,3.56
770,122,11,November,4,3.68
770,122,12,December,13,3.49
771,122,1,January,5,4.36
771,122,2,February,11,4.24
771,122,3,March,12,4.82
771,122,4,April,15,4.47
771,122,5,May,10,4.02
771,122,6,June,4,4.46
771,122,7,July,9,3.46
771,122,8,August,10,3.57
771,122,9,September,14,3.55
771,122,10,October,13,3.71
771,122,11,November,7,3.75
771,122,12,December,14,3.41
772,122,1,January,7,4.11
772,122,2,February,13,4.03
772,122,3,March,4,4.51
772,122,4,April,11,3.93
772,122,5,May,15,4.11
772,122,6,June,15,3.92
772,122,7,July,7,4.4
772,122,8,August,6,4.09
772,122,9,September,15,3.77
772,122,10,October,6,3.88
772,122,11,November,4,3.89
772,122,12,December,10,3.56
773,122,1,January,12,4.06
773,122,2,February,14,4.83
773,122,3,March,8,4.1
773,122,4,April,5,4.17
773,122,5,May,9,3.72
773,122,6,June,5,3.78
773,122,7,July,8,3.92
773,122,8,August,8,3.73
773,122,9,September,5,3.85
773,122,10,October,7,3.13
773,122,11,November,10,4.17
773,122,12,December,11,3.69
774,122,1,January,14,4.06
774,122,2,February,11,4.22
774,122,3,March,6,3.34
774,122,4,April,4,4.18
774,122,5,May,15,4.18
774,122,6,June,15,3.64
774,122,7,July,6,3.71
774,122,8,August,8,3.71
774,122,9,September,10,3.76
774,122,10,October,5,3.53
774,122,11,November,15,3.86
774,122,12,December,14,3.82
775,122,1,January,14,3.99
775,122,2,February,12,4.21
775,122,3,March,13,3.69
775,122,4,April,5,4.21
775,122,5,May,12,3.66
775,122,6,June,11,3.89
775,122,7,July,10,3.72
775,122,8,August,12,3.75
775,122,9,September,7,3.05
775,122,10,October,11,3.74
775,122,11,November,4,3.58
775,122,12,December,15,3.77
776,122,1,January,5,4.24
776,122,2,February,11,4.72
776,122,3,March,10,4.14
776,122,4,April,4,4.09
776,122,5,May,8,4.35
776,122,6,June,11,3.66
776,122,7,July,6,3.2
776,122,8,August,11,3.9
776,122,9,September,12,3.97
776,122,10,October,14,3.72
776,122,11,November,4,3.59
776,122,12,December,13,3.61
777,123,1,January,11,3.85
777,123,2,February,8,4.49
777,123,3,March,15,4.69
777,123,4,April,4,3.98
777,123,5,May,12,4.3
777,123,6,June,14,4.38
777,123,7,July,13,3.86
777,123,8,August,5,4.13
777,123,9,September,5,4.14
777,123,10,October,14,3.54
777,123,11,November,7,3.79
777,123,12,December,8,4.19
778,123,1,January,9,3.91
778,123,2,February,8,4.2
778,123,3,March,9,3.94
778,123,4,April,6,4.4
778,123,5,May,5,4.54
778,123,6,June,13,4.25
778,123,7,July,7,4.56
778,123,8,August,14,4.17
778,123,9,September,4,3.83
778,123,10,October,12,3.81
778,123,11,November,5,3.62
778,123,12,December,13,3.8
779,123,1,January,5,4.23
779,123,2,February,10,4.33
779,123,3,March,6,4.56
779,123,4,April,10,4.27
779,123,5,May,9,3.86
779,123,6,June,7,4.01
779,123,7,July,9,3.66
779,123,8,August,7,3.58
779,123,9,September,6,4.08
779,123,10,October,11,4.16
779,123,11,November,9,4.1
779,123,12,December,12,3.9
780,123,1,January,7,4.12
780,123,2,February,15,4.32
780,123,3,March,11,4.16
780,123,4,April,10,4.86
780,123,5,May,5,4.22
780,123,6,June,13,3.89
780,123,7,July,13,3.81
780,123,8,August,13,4.43
780,123,9,September,14,3.51
780,123,10,October,12,3.39
780,123,11,November,13,3.84
780,123,12,December,5,3.96
781,123,1,January,11,3.74
781,123,2,February,11,3.91
781,123,3,March,15,4.11
781,123,4,April,8,4.09
781,123,5,May,12,3.8
781,123,6,June,13,4.25
781,123,7,July,9,3.72
781,123,8,August,4,3.94
781,123,9,September,11,3.16
781,123,10,October,15,3.8
781,123,11,November,13,3.33
781,123,12,December,15,3.8
782,123,1,January,6,3.45
782,123,2,February,14,3.98
782,123,3,March,10,4.09
782,123,4,April,9,4.07
782,123,5,May,12,4.48
782,123,6,June,10,3.66
782,123,7,July,6,4.02
782,123,8,August,8,4.01
782,123,9,September,4,3.26
782,123,10,October,15,3.6
782,123,11,November,6,3.49
782,123,12,December,4,3.54
783,123,1,January,12,3.85
783,123,2,February,15,3.53
783,123,3,March,8,4.38
783,123,4,April,11,3.9
783,123,5,May,8,3.65
783,123,6,June,7,3.59
783,123,7,July,6,4.04
783,123,8,August,10,3.58
783,123,9,September,7,4.05
783,123,10,October,12,3.55
783,123,11,November,10,4.24
783,123,12,December,12,3.81
784,123,1,January,6,3.65
784,123,2,February,10,3.97
784,123,3,March,14,4.2
784,123,4,April,4,4.12
784,123,5,May,4,4.08
784,123,6,June,11,4.1
784,123,7,July,9,3.77
784,123,8,August,5,3.9
784,123,9,September,11,3.78
784,123,10,October,14,3.66
784,123,11,November,10,3.72
784,123,12,December,11,3.76
785,124,1,January,7,3.72
785,124,2,February,8,4.34
785,124,3,March,10,4.39
785,124,4,April,13,3.86
785,124,5,May,15,4.32
785,124,6,June,4,3.64
785,124,7,July,5,4.02
785,124,8,August,4,4.29
785,124,9,September,5,4.14
785,124,10,October,9,3.98
785,124,11,November,12,4.15
785,124,12,December,12,4.44
786,124,1,January,10,4.46
786,124,2,February,9,4.68
786,124,3,March,10,4.13
786,124,4,April,6,4.36
786,124,5,May,8,4.18
786,124,6,June,4,4.1
786,124,7,July,14,3.97
786,124,8,August,11,4.18
786,124,9,September,10,4.08
786,124,10,October,5,3.7
786,124,11,November,13,3.81
786,124,12,December,13,3.58
787,124,1,January,11,4.14
787,124,2,February,10,4.1
787,124,3,March,15,3.98
787,124,4,April,4,4.39
787,124,5,May,15,4.06
787,124,6,June,10,4.55
787,124,7,July,6,3.63
787,124,8,August,4,4.22
787,124,9,September,7,3.64
787,124,10,October,11,4.28
787,124,11,November,10,4.07
787,124,12,December,13,3.32
788,124,1,January,8,3.94
788,124,2,February,11,4.05
788,124,3,March,9,4.15
788,124,4,April,13,4.11
788,124,5,May,8,4.49
788,124,6,June,8,4.22
788,124,7,July,7,4.28
788,124,8,August,7,3.94
788,124,9,September,6,3.67
788,124,10,October,5,3.52
788,124,11,November,10,3.66
788,124,12,December,4,4.14
789,124,1,January,8,3.99
789,124,2,February,8,3.79
789,124,3,March,6,4.09
789,124,4,April,4,3.83
789,124,5,May,14,4.08
789,124,6,June,8,4.17
789,124,7,July,14,4.01
789,124,8,August,13,4.36
789,124,9,September,15,3.6
789,124,10,October,5,3.99
789,124,11,November,4,3.65
789,124,12,December,8,3.55
790,124,1,January,7,3.67
790,124,2,February,9,3.94
790,124,3,March,9,3.91
790,124,4,April,8,4.03
790,124,5,May,10,3.96
790,124,6,June,5,3.9
790,124,7,July,11,3.72
790,124,8,August,4,3.33
790,124,9,September,6,3.49
790,124,10,October,13,3.6
790,124,11,November,13,3.92
790,124,12,December,4,3.82
791,124,1,January,12,4.11
791,124,2,February,5,4.4
791,124,3,March,12,4.13
791,124,4,April,14,4.28
791,124,5,May,14,4.1
791,124,6,June,7,3.9
791,124,7,July,13,3.82
791,124,8,August,12,3.76
791,124,9,September,6,3.34
791,124,10,October,14,3.55
791,124,11,November,6,3.56
791,124,12,December,12,3.88
792,124,1,January,14,3.64
792,124,2,February,14,4.11
792,124,3,March,13,4.21
792,124,4,April,8,4.07
792,124,5,May,14,4.39
792,124,6,June,14,3.63
792,124,7,July,8,3.57
792,124,8,August,6,3.39
792,124,9,September,13,3.67
792,124,10,October,7,3.96
792,124,11,November,11,3.61
792,124,12,December,9,3.79
793,125,1,January,5,4.21
793,125,2,February,14,4.21
793,125,3,March,13,4.48
793,125,4,April,8,4.07
793,125,5,May,4,4.46
793,125,6,June,13,4.39
793,125,7,July,5,4.12
793,125,8,August,13,4.14
793,125,9,September,6,3.71
793,125,10,October,12,4.15
793,125,11,November,15,4.79
793,125,12,December,15,3.44
794,125,1,January,5,4.13
794,125,2,February,9,4.33
794,125,3,March,10,4.57
794,125,4,April,7,4.67
794,125,5,May,12,4.1
794,125,6,June,11,3.81
794,125,7,July,4,4.27
794,125,8,August,8,3.89
794,125,9,September,13,3.65
794,125,10,October,8,4.02
794,125,11,November,4,3.81
794,125,12,December,11,3.74
795,125,1,January,7,3.75
795,125,2,February,10,4.17
795,125,3,March,6,3.82
795,125,4,April,6,4.18
795,125,5,May,11,3.85
795,125,6,June,12,3.98
795,125,7,July,10,4.01
795,125,8,August,13,3.99
795,125,9,September,10,3.55
795,125,10,October,11,3.7
795,125,11,November,5,3.72
795,125,12,December,7,4.22
796,125,1,January,12,4.21
796,125,2,February,14,4.12
796,125,3,March,11,4.5
796,125,4,April,10,4.0
796,125,5,May,9,3.87
796,125,6,June,9,4.4
796,125,7,July,13,4.04
796,125,8,August,9,3.89
796,125,9,September,8,3.9
796,125,10,October,14,4.15
796,125,11,November,8,3.53
796,125,12,December,11,3.64
797,125,1,January,15,4.16
797,125,2,February,8,3.73
797,125,3,March,13,4.13
797,125,4,April,8,4.13
797,125,5,May,8,4.18
797,125,6,June,9,4.13
797,125,7,July,6,4.21
797,125,8,August,13,3.7
797,125,9,September,6,3.3
797,125,10,October,14,3.69
797,125,11,November,10,3.81
797,125,12,December,12,3.87
798,125,1,January,10,4.65
798,125,2,February,7,4.05
798,125,3,March,15,3.84
798,125,4,April,14,4.27
798,125,5,May,5,4.43
798,125,6,June,7,4.19
798,125,7,July,10,3.99
798,125,8,August,13,3.92
798,125,9,September,10,3.69
798,125,10,October,14,3.84
798,125,11,November,10,4.23
798,125,12,December,13,3.93
799,125,1,January,14,3.66
799,125,2,February,6,3.88
799,125,3,March,13,3.43
799,125,4,April,4,4.52
799,125,5,May,14,4.29
799,125,6,June,11,4.17
799,125,7,July,8,4.12
799,125,8,August,5,3.58
799,125,9,September,11,3.84
799,125,10,October,9,3.98
799,125,11,November,15,3.93
799,125,12,December,7,3.28
800,125,1,January,13,3.3
800,125,2,February,7,3.92
800,125,3,March,9,4.12
800,125,4,April,10,3.89
800,125,5,May,15,3.81
800,125,6,June,4,3.59
800,125,7,July,6,3.94
800,125,8,August,14,3.88
800,125,9,September,6,3.52
800,125,10,October,13,3.8
800,125,11,November,6,4.03
800,125,12,December,6,4.24
801,126,1,January,13,4.33
801,126,2,February,8,4.25
801,126,3,March,10,4.51
801,126,4,April,6,4.73
801,126,5,May,8,4.22
801,126,6,June,12,4.31
801,126,7,July,11,3.6
801,126,8,August,14,4.03
801,126,9,September,9,4.18
801,126,10,October,12,3.84
801,126,11,November,9,3.59
801,126,12,December,15,3.32
802,126,1,January,7,3.48
802,126,2,February,15,3.8
802,126,3,March,4,4.19
802,126,4,April,10,4.41
802,126,5,May,14,4.48
802,126,6,June,12,4.21
802,126,7,July,12,3.64
802,126,8,August,12,3.66
802,126,9,September,9,4.13
802,126,10,October,10,3.96
802,126,11,November,5,3.96
802,126,12,December,10,4.07
803,126,1,January,13,3.88
803,126,2,February,9,4.33
803,126,3,March,10,4.32
803,126,4,April,11,4.25
803,126,5,May,14,3.69
803,126,6,June,13,3.87
803,126,7,July,13,4.02
803,126,8,August,5,3.82
803,126,9,September,8,3.96
803,126,10,October,10,3.28
803,126,11,November,5,3.53
803,126,12,December,5,3.66
804,126,1,January,11,4.22
804,126,2,February,7,4.38
804,126,3,March,11,4.05
804,126,4,April,11,4.13
804,126,5,May,11,4.01
804,126,6,June,10,4.43
804,126,7,July,14,3.9
804,126,8,August,14,4.12
804,126,9,September,12,3.69
804,126,10,October,7,3.91
804,126,11,November,6,3.4
804,126,12,December,15,4.57
805,126,1,January,14,3.98
805,126,2,February,5,4.23
805,126,3,March,10,3.83
805,126,4,April,10,4.38
805,126,5,May,7,3.86
805,126,6,June,13,4.05
805,126,7,July,11,4.09
805,126,8,August,10,3.86
805,126,9,September,14,3.69
805,126,10,October,14,3.99
805,126,11,November,6,3.66
805,126,12,December,4,3.67
806,126,1,January,13,4.05
806,126,2,February,7,3.81
806,126,3,March,7,4.2
806,126,4,April,9,4.02
806,126,5,May,8,4.2
806,126,6,June,4,3.55
806,126,7,July,12,3.66
806,126,8,August,14,3.99
806,126,9,September,9,3.85
806,126,10,October,9,3.61
806,126,11,November,10,3.43
806,126,12,December,5,4.17
807,126,1,January,13,3.99
807,126,2,February,8,4.17
807,126,3,March,8,4.27
807,126,4,April,5,4.03
807,126,5,May,6,4.03
807,126,6,June,8,3.92
807,126,7,July,11,4.17
807,126,8,August,15,3.37
807,126,9,September,10,4.03
807,126,10,October,5,4.04
807,126,11,November,14,3.74
807,126,12,December,12,4.16
808,126,1,January,9,4.03
808,126,2,February,7,4.28
808,126,3,March,10,4.37
808,126,4,April,15,4.4
808,126,5,May,6,4.31
808,126,6,June,4,4.5
808,126,7,July,4,3.96
808,126,8,August,15,3.42
808,126,9,September,11,3.69
808,126,10,October,10,3.39
808,126,11,November,11,4.01
808,126,12,December,6,3.6
809,127,1,January,8,4.56
809,127,2,February,9,3.72
809,127,3,March,10,4.15
809,127,4,April,7,4.45
809,127,5,May,7,4.48
809,127,6,June,4,4.32
809,127,7,July,6,4.02
809,127,8,August,5,3.88
809,127,9,September,7,3.8
809,127,10,October,8,4.12
809,127,11,November,7,4.11
809,127,12,December,15,3.55
810,127,1,January,4,3.38
810,127,2,February,6,4.23
810,127,3,March,13,4.08
810,127,4,April,4,4.15
810,127,5,May,8,4.14
810,127,6,June,5,4.28
810,127,7,July,6,4.06
810,127,8,August,14,3.83
810,127,9,September,15,4.06
810,127,10,October,9,4.16
810,127,11,November,7,3.16
810,127,12,December,7,3.96
811,127,1,January,11,4.2
811,127,2,February,4,4.03
811,127,3,March,15,4.08
811,127,4,April,6,4.11
811,127,5,May,9,4.0
811,127,6,June,6,3.93
811,127,7,July,13,4.21
811,127,8,August,10,3.87
811,127,9,September,6,4.02
811,127,10,October,5,3.28
811,127,11,November,6,3.97
811,127,12,December,4,4.06
812,127,1,January,8,3.31
812,127,2,February,6,3.82
812,127,3,March,4,3.88
812,127,4,April,4,4.47
812,127,5,May,15,4.34
812,127,6,June,10,3.61
812,127,7,July,12,3.53
812,127,8,August,11,3.84
812,127,9,September,10,3.77
812,127,10,October,5,4.1
812,127,11,November,5,3.3
812,127,12,December,8,4.21
813,127,1,January,14,3.99
813,127,2,February,11,4.01
813,127,3,March,11,3.96
813,127,4,April,8,3.93
813,127,5,May,8,4.33
813,127,6,June,4,4.03
813,127,7,July,9,3.72
813,127,8,August,8,4.03
813,127,9,September,9,3.68
813,127,10,October,4,3.96
813,127,11,November,10,3.86
813,127,12,December,7,3.59
814,127,1,January,7,3.88
814,127,2,February,10,4.1
814,127,3,March,11,4.05
814,127,4,April,11,4.02
814,127,5,May,7,4.43
814,127,6,June,4,3.68
814,127,7,July,11,3.97
814,127,8,August,5,3.65
814,127,9,September,12,3.46
814,127,10,October,15,3.7
814,127,11,November,9,3.79
814,127,12,December,15,4.45
815,127,1,January,4,4.28
815,127,2,February,12,4.0
815,127,3,March,8,4.22
815,127,4,April,6,4.21
815,127,5,May,7,3.91
815,127,6,June,8,3.8
815,127,7,July,11,3.57
815,127,8,August,7,4.0
815,127,9,September,15,3.64
815,127,10,October,9,3.62
815,127,11,November,7,3.99
815,127,12,December,5,3.7
816,127,1,January,14,4.03
816,127,2,February,13,4.04
816,127,3,March,8,4.26
816,127,4,April,5,4.12
816,127,5,May,4,4.12
816,127,6,June,11,3.87
816,127,7,July,10,4.48
816,127,8,August,11,3.54
816,127,9,September,14,3.78
816,127,10,October,9,3.79
816,127,11,November,12,3.83
816,127,12,December,7,3.9
817,128,1,January,6,3.93
817,128,2,February,13,4.23
817,128,3,March,7,4.79
817,128,4,April,5,4.45
817,128,5,May,13,4.38
817,128,6,June,5,4.49
817,128,7,July,6,4.09
817,128,8,August,9,4.26
817,128,9,September,14,3.84
817,128,10,October,9,3.45
817,128,11,November,14,4.08
817,128,12,December,15,3.8
818,128,1,January,8,4.18
818,128,2,February,8,4.45
818,128,3,March,7,4.28
818,128,4,April,8,4.31
818,128,5,May,10,4.24
818,128,6,June,6,3.82
818,128,7,July,10,4.23
818,128,8,August,9,3.91
818,128,9,September,9,4.24
818,128,10,October,8,3.52
818,128,11,November,6,4.13
818,128,12,December,4,4.0
819,128,1,January,7,3.95
819,128,2,February,4,4.08
819,128,3,March,9,4.33
819,128,4,April,13,4.21
819,128,5,May,5,4.22
819,128,6,June,8,4.35
819,128,7,July,14,4.11
819,128,8,August,15,4.13
819,128,9,September,7,3.17
819,128,10,October,6,3.36
819,128,11,November,14,3.97
819,128,12,December,4,3.87
820,128,1,January,10,4.09
820,128,2,February,14,3.75
820,128,3,March,6,3.88
820,128,4,April,5,4.67
820,128,5,May,4,4.27
820,128,6,June,8,4.27
820,128,7,July,8,4.0
820,128,8,August,15,3.76
820,128,9,September,11,4.08
820,128,10,October,5,3.87
820,128,11,November,7,3.55
820,128,12,December,7,3.87
821,128,1,January,13,3.76
821,128,2,February,13,3.63
821,128,3,March,7,4.41
821,128,4,April,9,4.55
821,128,5,May,10,4.38
821,128,6,June,5,3.95
821,128,7,July,4,4.12
821,128,8,August,7,3.42
821,128,9,September,8,3.4
821,128,10,October,5,3.93
821,128,11,November,11,3.67
821,128,12,December,9,3.62
822,128,1,January,15,4.16
822,128,2,February,14,4.21
822,128,3,March,6,4.27
822,128,4,April,10,3.71
822,128,5,May,5,4.19
822,128,6,June,14,4.05
822,128,7,July,15,4.09
822,128,8,August,7,4.39
822,128,9,September,12,3.62
822,128,10,October,12,3.7
822,128,11,November,5,3.58
822,128,12,December,10,3.86
823,128,1,January,9,3.87
823,128,2,February,8,4.29
823,128,3,March,11,3.95
823,128,4,April,10,4.14
823,128,5,May,4,4.04
823,128,6,June,7,3.85
823,128,7,July,15,3.76
823,128,8,August,10,3.83
823,128,9,September,10,3.53
823,128,10,October,6,3.56
823,128,11,November,6,3.49
823,128,12,December,15,4.02
824,128,1,January,7,4.2
824,128,2,February,14,4.17
824,128,3,March,13,4.36
824,128,4,April,11,4.09
824,128,5,May,8,4.04
824,128,6,June,5,4.12
824,128,7,July,12,3.48
824,128,8,August,15,3.95
824,128,9,September,11,3.63
824,128,10,October,5,3.58
824,128,11,November,13,4.15
824,128,12,December,6,3.48
825,129,1,January,11,4.52
825,129,2,February,5,4.33
825,129,3,March,15,4.39
825,129,4,April,12,4.81
825,129,5,May,12,4.38
825,129,6,June,10,4.29
825,129,7,July,8,3.74
825,129,8,August,6,3.43
825,129,9,September,15,3.71
825,129,10,October,13,3.3
825,129,11,November,13,3.9
